case_id,matrix_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,error_type,error_message,ordinary_l1_count,selected_l1_only_count,selected_l2_count,branchunit_count,stage3_runtime_seconds,stage4_runtime_seconds,conflict_graph_runtime_seconds,selection_runtime_seconds,render_runtime_seconds,total_runtime_seconds,l1_candidate_count,branchunit_candidate_count,conflict_edge_count,pair_penalty_count,search_node_count,search_node_limit,search_node_limit_reached,case_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error
A212,A,Ours,proto_sw_2_3,compact,medium,4,200003,1,,,6,4,2,6,19.71229179999864,1.7709566999983508,2.46987220000301,0.005091899998660665,0.02609680000023218,23.99715659999856,1476,204,32,1109,617,300000,0,raw_cases/A212,1,0,0,0,0,0,0.0423799484510496,0.02,0,1,0.0,1.0000000000000002,0,0.0009451593105557627,0.0003695079111020342,0,0,0.04264123955941077,1.0975764379499608,0.25955261254003364,6,2,6,1.3664946674104672,0.1708118334263084,0.0743713727413133,0.44498253000000004,0.02292923062865497,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.42368346,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0984848485,0.1515151515,0.181818182,0.333333333,0.666666667,0.3333333333333333,
A213,A,Ours,proto_sw_2_3,compact,rich,4,200003,1,,,6,4,2,6,19.419756599996617,1.7705010999998194,6.355077699998219,0.008089799997833325,0.02541190000192728,27.59288899999956,1476,204,223,2249,1486,300000,0,raw_cases/A213,1,0,0,0,0,0,0.07431750478136107,0.02,0,0,0.0,1.0000000000000002,0,0.021420480487935538,0.009813949083952554,0,0,0.07457636444091491,1.2251619596388321,0.31511326375254783,6,2,6,1.5500085095414398,0.19375106369267994,0.09857715541533113,0.569138524,0.02609877558479532,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.627275598,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.121212121,0.121212121,0.14393939425000002,0.363636364,0.636363636,0.16666666666666666,
A214,A,Ours,proto_sw_2_3,swept,simple,4,200003,1,,,6,4,2,6,20.042021600002045,1.7777385000008508,3.5024283999991894,0.0031103000001166947,0.03041490000032354,25.36990439999863,1476,204,270,1263,360,300000,0,raw_cases/A214,1,0,0,0,0,0,0.049722780331718945,0.02,0,1,0.0,0.9999999999999998,0,0.009194719555390002,0.00836452725111267,0,0,0.04972630135068015,1.1224066623892945,0.33216283098231725,6,2,6,1.1428725987401758,0.14285907484252197,0.06716102742237984,0.36141245499999997,0.016875685307017545,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.334830975,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.10606060625,0.151515152,0.17424242375000001,0.333333333,0.666666667,0.16666666666666666,
A215,A,Ours,proto_sw_2_3,swept,medium,4,200003,1,,,6,4,2,6,20.036194899999828,1.7245684999979858,4.808387599998241,0.0050694999990810174,0.02746109999861801,26.614503900000273,1476,204,72,1523,1300,300000,0,raw_cases/A215,1,0,0,0,0,0,0.05848839352335048,0.02,0,1,0.0,0.9999999999999998,0,0.013296081763242176,0.006003803445577073,0,0,0.05848839352335048,1.0142083868004146,0.24379184137791363,6,2,6,1.331695132573655,0.16646189157170688,0.08907421672289763,0.40851573999999996,0.02383155153508772,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.485277617,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.106060606,0.1515151515,0.15151515200000001,0.363636363,0.636363637,0.16666666666666666,
A216,A,Ours,proto_sw_2_3,swept,rich,4,200003,1,,,6,4,2,6,19.929642999999487,1.738541200000327,8.488384699998278,0.03032840000014403,0.02423349999662605,30.227119800001674,1476,204,135,2979,9968,300000,0,raw_cases/A216,1,0,0,0,0,0,0.05848839352335048,0.02,0,0,0.0,0.9999999999999998,0,0.008272787702392596,0.004667058890939189,0,0,0.05848839352335048,0.8838874681573264,0.3357577133554505,6,2,6,1.5083323139276648,0.18854153924095812,0.09211232968525658,0.46991925199999995,0.02528782894736842,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.61864246,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.121212121,0.121212121,0.14393939425000002,0.393939394,0.606060606,0.16666666666666666,
A217,A,Ours,proto_sw_2_3,expanded,simple,5,200004,1,,,5,3,2,5,21.197394099999656,1.4460657000017818,2.9847346999995352,0.0066996999994444195,0.02144659999976284,25.673485100000107,1476,170,361,680,1240,300000,0,raw_cases/A217,1,0,0,0,0,0,0.037110257436963605,0.02,0,0,0.0,1.0000000000000002,0,0.02806239205049595,0.009659797582655883,0,0,0.0371755251042158,0.9624926684620844,0.311104837847146,5,2,5,1.166003798363872,0.16657197119483885,0.06767613515424513,0.40099652199999997,0.01710983187134503,0.6,0.4,0.6,0.4,0.0,0.201355677,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.15151515100000001,0.151515152,0.181818182,0.36363636399999993,0.636363636,0.2,
A218,A,Ours,proto_sw_2_3,expanded,medium,5,200004,1,,,6,4,2,6,21.290744699999777,1.7233606000008876,4.850181399997382,0.010957300000882242,0.023417500000505242,27.916559500001313,1476,204,365,1281,2641,300000,0,raw_cases/A218,1,0,0,0,0,0,0.037110257436963605,0.02,0,0,0.0,1.0000000000000002,0,0.034775410373197056,0.008891054776832621,0,0,0.0371755251042158,1.514910758353707,0.311104837847146,6,2,6,1.3792595116810684,0.17240743896013355,0.07045595980723517,0.40283749799999996,0.020998949195906433,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.470839787,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.106060606,0.15151515100000001,0.15151515175,0.36363636399999993,0.636363636,0.3333333333333333,
A219,A,Ours,proto_sw_2_3,expanded,rich,5,200004,1,,,6,4,3,6,21.2075683999974,1.8393864999998186,7.120512999998027,0.02301689999876544,0.0252954999996291,30.2293385999983,1476,204,571,2153,15403,300000,0,raw_cases/A219,1,0,0,0,0,0,0.027882825628749938,0.02,0,0,0.0,1.0000000000000002,0,0.06887913049501734,0.03174028435713217,0,0,0.03475153002469013,1.1685409200584085,0.3591838729309464,6,3,6,1.7168197216666354,0.19075774685184832,0.10584298600386657,0.47048089200000004,0.02682405884502924,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.622318668,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09848484850000001,0.121212121,0.14393939425,0.42424242399999995,0.575757576,0.16666666666666666,
A220,A,Ours,proto_sw_2_3,compact,simple,5,200004,1,,,6,4,2,6,19.778903499998705,1.7970558999986679,1.6246400999989419,0.004565999999613268,0.03050950000033481,23.250965900002484,1440,204,126,500,445,300000,0,raw_cases/A220,1,0,0,0,0,0,0.0271271171082318,0.02,0,0,0.0,1.0,0,0.013205461500941634,0.010235433889503535,0,0,0.04916885813859265,1.2667489432063,0.3230220030315371,6,2,6,1.0941479072107636,0.13676848840134542,0.04688701210987705,0.34892984699999996,0.016795732821637425,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.270168254,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.090909091,0.106060606,0.121212121,0.48484848499999994,0.5151515150000001,0.16666666666666666,
A221,A,Ours,proto_sw_2_3,compact,medium,5,200004,1,,,6,4,2,6,19.8993346999996,1.7597177999996347,2.1602781000001414,0.004061899999214802,0.024744900001678616,23.862515800003166,1440,204,25,663,459,300000,0,raw_cases/A221,1,0,0,0,0,0,0.046651746831592365,0.02,0,1,0.0,1.0,0,0.03277421840366553,0.013859987107797409,0,0,0.04670866477136993,0.9981402297179787,0.23971168050894312,6,2,6,1.4242712587676987,0.17803390734596236,0.08295853682636918,0.5311731960000001,0.021661412646198832,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.474662955,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.090909091,0.121212121,0.15151515175,0.42424242399999995,0.575757576,0.3333333333333333,
A222,A,Ours,proto_sw_2_3,compact,rich,5,200004,1,,,6,4,2,6,19.83589479999864,1.7357363000010082,2.4760569000027317,0.0027330999982950743,0.03062370000043302,24.096676399996795,1440,204,175,780,329,300000,0,raw_cases/A222,1,0,0,0,0,0,0.046651746831592365,0.02,0,1,0.0,1.0,0,0.08507032824000217,0.029436858032260108,0,0,0.04670866477136993,1.3478472921804971,0.30844115486564294,6,2,6,1.6174035128847783,0.20217543911059727,0.0887962340784309,0.46142837900000006,0.028503061038011698,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.646778487,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.090909091,0.121212121,0.15151515175,0.42424242399999995,0.575757576,0.16666666666666666,
A223,A,Ours,proto_sw_2_3,swept,simple,5,200004,1,,,6,4,2,6,20.47480859999996,1.739674099997501,5.771083299998281,0.003801700000622077,0.028877400000055786,28.031455399999686,1440,204,507,1943,494,300000,0,raw_cases/A223,1,0,0,0,0,0,0.047563325655131924,0.02,0,0,0.0,1.0,0,0.02561723359181251,0.015355154574893823,0,0,0.047598619670140924,1.0487789062742754,0.34066467840015724,6,2,6,1.1927542470048906,0.14909428087561133,0.06357677052423101,0.2915612209999999,0.018731725146198832,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.31253405,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0984848485,0.121212121,0.16666666675,0.39393939399999994,0.606060606,0.3333333333333333,
A224,A,Ours,proto_sw_2_3,swept,medium,5,200004,1,,,6,4,2,6,20.553983500001777,1.7681549999979325,2.4981647999993584,0.0076539000001503155,0.03243250000014086,24.880205400000705,1440,204,63,633,610,300000,0,raw_cases/A224,1,0,0,0,0,0,0.06381745821175558,0.02,0,0,0.0,1.0,0,0.018323608627488497,0.010907818177346868,0,0,0.06383179153176947,0.6771446247779567,0.3157389751888094,6,2,6,1.1759444871265554,0.14699306089081943,0.06653652670236954,0.39514687600000004,0.01923999451754386,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.399675335,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.121212121,0.12121212149999999,0.14393939375,0.39393939399999994,0.606060606,0.16666666666666666,
A225,A,Ours,proto_sw_2_3,swept,rich,5,200004,1,,,6,4,2,6,20.222381999999925,1.7764820999982476,3.3629438999996637,0.01259339999887743,0.02832470000066678,25.421021199999814,1440,204,98,847,7209,300000,0,raw_cases/A225,1,0,0,0,0,0,0.05482062189771214,0.02,0,0,0.0,1.0,0,0.010126060557770418,0.005293594678817251,0,0,0.05486980173489181,0.941582099260067,0.2938805101783433,6,2,6,1.5172782088935057,0.18965977611168822,0.0868554686210544,0.460137929,0.021998355263157895,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.666218542,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.090909091,0.106060606,0.18939393925,0.39393939399999994,0.606060606,0.3333333333333333,
A226,A,Ours,proto_sw_2_3,expanded,simple,6,200005,1,,,6,4,4,6,19.815566899997066,1.8730705000016314,2.5800108999974327,0.01447800000096322,0.03305569999793079,24.33127009999953,1476,204,90,233,1493,300000,0,raw_cases/A226,1,0,0,0,0,0,0.03951123158911084,0.02,0,0,0.0,1.0000000000000002,0,0.024181879316937077,0.01295846256101759,0,0,0.03952387393893501,0.9006356911239723,0.32791162180451855,6,4,6,1.302826044864962,0.1302826044864962,0.07293582671712132,0.403737782,0.022986339546783627,0.5,0.5,0.6666666666666666,0.0,0.3333333333333333,0.263015166,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09848484874999999,0.1363636365,0.15151515175,0.393939394,0.606060606,0.16666666666666666,
A227,A,Ours,proto_sw_2_3,expanded,medium,6,200005,1,,,6,4,2,6,19.93944779999947,1.795392299998639,5.503468300001259,0.007262899998750072,0.028473200000007637,27.288514899999427,1476,204,403,2454,1615,300000,0,raw_cases/A227,1,0,0,0,0,0,0.040774788178750944,0.02,0,0,0.0,1.0000000000000002,0,0.03715561053548851,0.015901312714199912,0,0,0.04094004831308987,1.4361364250371773,0.34537264314123495,6,2,6,1.3192702999266113,0.16490878749082644,0.0691154509534912,0.36286917799999996,0.02256373355263158,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.411056454,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.12121212099999999,0.136363636,0.15151515175000002,0.363636364,0.636363636,0.16666666666666666,
A228,A,Ours,proto_sw_2_3,expanded,rich,6,200005,1,,,6,4,2,6,19.954655400000775,1.7459800000033283,6.317113999997673,0.008640200001536869,0.03187239999897429,28.074551199999405,1476,204,179,1708,2127,300000,0,raw_cases/A228,1,0,0,0,0,0,0.0397840863031944,0.02,0,0,0.0,1.0000000000000002,0,0.03729988799354577,0.029532401524832042,0,0,0.03975868889204047,1.5157489149010208,0.34407419717426774,6,2,6,1.481793812838019,0.1852242266047524,0.08981386662583998,0.427548959,0.02550484283625731,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.605536781,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0984848485,0.121212121,0.16666666675,0.393939394,0.606060606,0.3333333333333333,
A229,A,Ours,proto_sw_2_3,compact,simple,6,200005,1,,,6,4,2,6,19.188458799999353,1.7372221000005084,3.1162662000024284,0.010087700000440236,0.02428449999933946,24.0900776999988,1440,204,152,738,2809,300000,0,raw_cases/A229,1,0,0,0,0,0,0.042374981708026296,0.02,0,0,0.0,1.0,0,0.030614943467647395,0.010517123998863412,0,0,0.04241410866089091,0.501488309850728,0.14809768474914786,6,2,6,1.1420184442899077,0.14275230553623847,0.05642800263359957,0.30203787700000007,0.01875456871345029,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.280495989,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.1363636365,0.1742424245,0.363636364,0.636363636,0.3333333333333333,
A230,A,Ours,proto_sw_2_3,compact,medium,6,200005,1,,,6,4,3,6,18.99856709999949,1.7565907999996853,3.630572800000664,0.009580599999026163,0.028574899999512127,24.43899270000111,1440,204,312,1294,2446,300000,0,raw_cases/A230,1,0,0,0,0,0,0.042218037426811204,0.02,0,0,0.0,1.0,0,0.03549728836359866,0.013620592808099139,0,0,0.04224839899473202,1.2260988006535447,0.33901972388615204,6,3,6,1.4483505066211193,0.16092783406901326,0.07498856237954912,0.341496194,0.025510553728070175,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.456650355,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.1363636365,0.1742424245,0.363636364,0.636363636,0.16666666666666666,
A231,A,Ours,proto_sw_2_3,compact,rich,6,200005,1,,,7,5,2,7,19.10559099999955,2.0524068999984593,4.766826999999466,0.010018799999670591,0.03172950000225683,25.980358599998,1440,238,134,1260,5134,300000,0,raw_cases/A231,1,0,0,0,0,0,0.04241410866089091,0.02,0,0,0.0,1.0,0,0.01548706301947201,0.010331776358769657,0,0,0.04241410866089091,0.9844732654483459,0.32950321919704,7,2,7,1.3895782054315564,0.15439757838128404,0.07753368271506489,0.473438759,0.022934941520467836,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.593249338,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.090909091,0.090909091,0.1363636365,0.363636364,0.636363636,0.2857142857142857,
A232,A,Ours,proto_sw_2_3,swept,simple,6,200005,1,,,6,4,2,6,19.41716219999944,1.7158529999978782,2.5536056000019016,0.007851899998058798,0.026060600001073908,23.736913499997172,1440,204,53,726,3194,300000,0,raw_cases/A232,1,0,0,0,0,0,0.05109253858672827,0.02,0,0,0.0,1.0,0,0.021116718717806487,0.010205854923325222,0,0,0.05096098485374073,1.2695865216722249,0.34195584723074185,6,2,6,1.197945526841619,0.14974319085520238,0.06561190840993088,0.34074890300000005,0.021575749269005847,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.338672182,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.12121212149999999,0.1893939395,0.363636364,0.636363636,0.16666666666666666,
A233,A,Ours,proto_sw_2_3,swept,medium,6,200005,1,,,6,4,2,6,19.309910899999522,1.7896914999982982,7.826605599999311,0.004676199998357333,0.026073400000313995,28.97031629999765,1440,204,169,2022,581,300000,0,raw_cases/A233,1,0,0,0,0,0,0.05220042939101878,0.02,0,0,0.0,1.0,0,0.033814274061456664,0.012923382991673449,0,0,0.0522141831023287,0.6989367152308604,0.18008551670218934,6,2,6,1.3330897879846615,0.16663622349808266,0.09569833247234831,0.52995504,0.021124588815789474,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.481468696,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.090909091,0.12121212149999999,0.1742424245,0.393939394,0.606060606,0.3333333333333333,
A234,A,Ours,proto_sw_2_3,swept,rich,6,200005,1,,,6,4,2,6,19.144200999999157,1.7398344000030193,6.041179399999237,0.009705799999210285,0.02826160000040545,26.980428300001222,1440,204,155,1416,3353,300000,0,raw_cases/A234,1,0,0,0,0,0,0.05428101802648605,0.02,0,0,0.0,1.0,0,0.02203961209439697,0.013127907417697477,0,0,0.054248178131170104,0.981514457731496,0.3313257729762683,6,2,6,1.468447938469175,0.1835559923086469,0.09354690348713625,0.544562153,0.02581323099415205,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.627971692,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.121212121,0.121212121,0.14393939425,0.393939394,0.606060606,0.3333333333333333,
A235,A,Ours,proto_sw_2_3,expanded,simple,7,200006,1,,,5,4,1,5,18.515702100001363,1.5126454999990528,4.269418900003075,0.00399719999768422,0.02523289999953704,24.34447200000068,1476,170,232,1398,489,300000,0,raw_cases/A235,1,0,0,0,0,0,0.0338337422485952,0.02,0,0,0.0,1.0,0,0.008679755397638923,0.0056026696364012375,0,0,0.03388075557580831,0.675983475261621,0.284127088630108,5,1,5,1.1542561355886813,0.19237602259811357,0.07481834576837912,0.39234034300000004,0.02062203033625731,0.6,0.4,0.8,0.2,0.0,0.271910533,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.121212121,0.151515152,0.212121212,0.424242424,0.575757576,0.2,
A236,A,Ours,proto_sw_2_3,expanded,medium,7,200006,1,,,6,5,1,6,18.48720830000093,1.8013284000007843,3.328946599998744,0.008000999998330371,0.028863199997431366,23.671048500000325,1476,204,198,1024,74,300000,0,raw_cases/A236,1,0,0,0,0,0,0.03426978983963376,0.02,0,0,0.0,1.0,0,0.0060138740096750305,0.0034569837409661863,0,0,0.03433601181117148,0.7504379456137165,0.24641364922983247,6,1,6,1.2407352581306799,0.17724789401866856,0.08483334458935457,0.47995543900000004,0.022415250365497075,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.475430762,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0984848485,0.136363636,0.17424242425,0.363636364,0.636363636,0.3333333333333333,
A237,A,Ours,proto_sw_2_3,expanded,rich,7,200006,1,,,7,6,1,7,18.675936799998453,2.0636419000002206,4.164786800000002,0.003073600000789156,0.03163710000080755,24.95568529999946,1476,238,505,1830,306,300000,0,raw_cases/A237,1,0,0,0,0,0,0.032637257896225756,0.02,0,0,0.0,1.0,0,0.01808458560012893,0.00771620641603143,0,0,0.032684607954474844,1.5315467945599168,0.3433449440339014,7,1,7,1.5595713277501415,0.1949464159687677,0.080698672146908,0.494050866,0.026350054824561403,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.722684475,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.090909091,0.090909091,0.136363636,0.363636364,0.636363636,0.2857142857142857,
A238,A,Ours,proto_sw_2_3,compact,simple,7,200006,1,,,6,5,1,6,19.494850600000063,1.7974477000025217,2.2555328000016743,0.002634199998283293,0.02482410000084201,23.588318900001468,1476,204,38,644,205,300000,0,raw_cases/A238,1,0,0,0,0,0,0.031883629307334994,0.02,0,0,0.0,1.0,0,0.016654739905951774,0.012553160781159386,0,0,0.031883629307334994,1.1818304454041895,0.35073848334765234,6,1,6,1.1016478124261098,0.15737825891801568,0.04721310359108229,0.33130227300000004,0.01695563779239766,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.29317942,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.121212121,0.1363636365,0.17424242375,0.333333334,0.666666666,0.3333333333333333,
A239,A,Ours,proto_sw_2_3,compact,medium,7,200006,1,,,6,5,1,6,19.523983999999473,1.7137455999982194,5.750919199999771,0.003203100000973791,0.024228399997809902,27.02969099999973,1476,204,469,2217,315,300000,0,raw_cases/A239,1,0,0,0,0,0,0.033562317710869524,0.02,0,0,0.0,1.0,0,0.001626973079792092,0.0008833843802713539,0,0,0.03368886375551055,1.1841510152055936,0.3280680437904958,6,1,6,1.2435557614766946,0.17765082306809923,0.05767992871109936,0.41606094200000004,0.02234671966374269,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.459288423,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.1363636365,0.17424242375000001,0.363636364,0.636363636,0.16666666666666666,
A240,A,Ours,proto_sw_2_3,compact,rich,7,200006,1,,,7,6,2,7,19.362256600001274,2.0770941999981005,6.580131300001085,0.00438150000263704,0.02772710000135703,28.065379100000428,1476,238,696,2226,359,300000,0,raw_cases/A240,1,0,0,0,0,0,0.036791310573386776,0.02,0,0,0.0,1.0,0,0.04389989384878722,0.015044387762739453,0,0,0.036791310573386776,1.422600026239692,0.2546097542234706,7,2,7,1.593882275462868,0.17709803060698534,0.076841764302414,0.38553319500000005,0.023471765350877194,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.0,0.14285714285714285,0.665453224,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.090909091,0.090909091,0.1363636365,0.363636364,0.636363636,0.2857142857142857,
A241,A,Ours,proto_sw_2_3,swept,simple,7,200006,1,,,5,4,2,5,18.621309699999983,1.4639351999976498,5.559244600000966,0.0061727000029350165,0.025853400002233684,25.69245790000059,1476,170,498,2187,1015,300000,0,raw_cases/A241,1,0,0,0,0,0,0.0229648410177355,0.02,0,0,0.0,1.0,0,0.04667680442065864,0.016210925572248555,0,0,0.03888797365640508,0.5546242107048032,0.19737918296920529,5,2,5,1.206348676423636,0.17233552520337656,0.07918035910022476,0.38046682,0.02069627192982456,0.4,0.6,0.8,0.0,0.2,0.197181725,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.15151515100000001,0.151515152,0.181818182,0.393939394,0.606060606,0.2,
A242,A,Ours,proto_sw_2_3,swept,medium,7,200006,1,,,6,5,1,6,18.506100600003265,1.7540530999976909,6.651363200002379,0.005542300001252443,0.026301599998987513,26.95631250000224,1476,204,167,1712,364,300000,0,raw_cases/A242,1,0,0,0,0,0,0.05164836904420253,0.02,0,0,0.0,1.0,0,0.019214139436385055,0.012733316903921122,0,0,0.06470303154219328,0.64629073279985,0.2470138779248474,6,1,6,1.2239640432115055,0.17485200617307223,0.0707488239676292,0.43664457200000006,0.02199264437134503,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.482918145,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.090909091,0.121212121,0.17424242425,0.393939394,0.606060606,0.16666666666666666,
A243,A,Ours,proto_sw_2_3,swept,rich,7,200006,1,,,6,5,1,6,18.176132199998392,1.823116100000334,6.040145700000721,0.003717800002050353,0.023436200001015095,26.07937419999871,1476,204,422,1586,352,300000,0,raw_cases/A243,1,0,0,0,0,0,0.0673802907430616,0.02,0,0,0.0,1.0,0,0.0011704818974705366,0.0009315179823895501,0,0,0.0674833467256247,1.3766341032939564,0.33968617624108455,6,1,6,1.466563545615504,0.20950907794507198,0.09661936369113196,0.482220617,0.02617872807017544,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.663189297,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.1212121215,0.14393939375,0.424242424,0.575757576,0.3333333333333333,
A244,A,Ours,proto_sw_2_3,expanded,simple,8,200007,1,,,5,4,1,5,23.692178799999965,1.4001040000002831,3.54187119999915,0.002577800001745345,0.026896600000327453,28.676098300002195,1476,170,120,924,420,300000,0,raw_cases/A244,1,0,0,0,0,0,0.08683900248639345,0.02,0,0,0.0,1.0,0,0.03855553902417902,0.01604576082264007,0,0,0.08683900248639345,0.9697003419558506,0.35328487181793156,5,1,5,1.063936765009326,0.17732279416822103,0.08698349443810484,0.38617401399999995,0.013728983918128655,0.6,0.4,0.8,0.2,0.0,0.218123525,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.15151515100000001,0.181818182,0.181818182,0.36363636400000005,0.636363636,0.2,
