"file","source_pdf","source_page","xref","pixel_width","pixel_height","aspect","page_rects","sha256"
"D01448673_tang_ceiling_pattern_p166_i13_x2283_294x32.png","D01448673_tang_ceiling_pattern.pdf","166","2283","294","32","9.1875","Rect(203.8800048828125, 715.4400024414062, 413.8800048828125, 738.239990234375)","ec386d4c45e2e1db152109adba337bb9d5baefacf9117534bd64c7709afa782d"
"D01448673_tang_ceiling_pattern_p167_i00_x2286_305x35.png","D01448673_tang_ceiling_pattern.pdf","167","2286","305","35","8.7143","Rect(204.60000610351562, 95.8800048828125, 412.55999755859375, 119.76000213623047)","dcf9b78f13161305b0aec4801cea91e4e21e425cbafd0d1e207b572f2e135277"
"D01448673_tang_ceiling_pattern_p167_i01_x2287_439x58.png","D01448673_tang_ceiling_pattern.pdf","167","2287","439","58","7.569","Rect(205.44000244140625, 138.83999633789062, 412.20001220703125, 166.1999969482422)","86da0073e4a3cdef3b7b1357b97f06f841ffd478e6f37a7ba97bceab22895995"
"D01448673_tang_ceiling_pattern_p167_i02_x2288_298x28.png","D01448673_tang_ceiling_pattern.pdf","167","2288","298","28","10.6429","Rect(203.8800048828125, 187.79998779296875, 413.0400085449219, 207.47998046875)","00449862d93096af1cdd540ca30bbd18c097282cfdc17fbbe2fe050b583b31f0"
"D01448673_tang_ceiling_pattern_p167_i03_x2289_402x62.png","D01448673_tang_ceiling_pattern.pdf","167","2289","402","62","6.4839","Rect(204.60000610351562, 234.95999145507812, 412.44000244140625, 267.0)","87321c54438ea3a3adb64a4581cd6cf59f38ad04511118e64087021bf3f4502e"
"D01448673_tang_ceiling_pattern_p167_i04_x2290_493x85.png","D01448673_tang_ceiling_pattern.pdf","167","2290","493","85","5.8","Rect(205.44000244140625, 294.5999755859375, 412.20001220703125, 330.239990234375)","a036bcaf374fd2e1f6f97595f12130539471abf7754f1e6457d423da9e4f49ce"
"D01448673_tang_ceiling_pattern_p167_i05_x2291_397x83.png","D01448673_tang_ceiling_pattern.pdf","167","2291","397","83","4.7831","Rect(204.60000610351562, 351.9599914550781, 412.44000244140625, 395.5199890136719)","d91370ff31a89fa3a249e11e8ff356ad52dd5fd799d6fd75bb4448e250c98280"
"D01448673_tang_ceiling_pattern_p167_i06_x2292_364x49.png","D01448673_tang_ceiling_pattern.pdf","167","2292","364","49","7.4286","Rect(203.8800048828125, 412.67999267578125, 412.91998291015625, 440.8800048828125)","3f7cd19a90845eeb29c0dc78a674e245e2afe6919ff4793e6b5627603edbdf5e"
"D01448673_tang_ceiling_pattern_p167_i07_x2293_516x69.png","D01448673_tang_ceiling_pattern.pdf","167","2293","516","69","7.4783","Rect(204.60000610351562, 457.9200134277344, 411.6000061035156, 485.6400146484375)","6563404cac549d84b0c8d58907663a27d9add0d4248fde5a00b951b075b87fc4"
"D01448673_tang_ceiling_pattern_p167_i08_x2294_443x66.png","D01448673_tang_ceiling_pattern.pdf","167","2294","443","66","6.7121","Rect(204.60000610351562, 501.6000061035156, 413.0400085449219, 532.6799926757812)","25f1c24c93e4ee0e15c7da30506a0998a1f04ea6f2a3c777dea23c170842bba3"
"D01448673_tang_ceiling_pattern_p167_i09_x2295_347x47.png","D01448673_tang_ceiling_pattern.pdf","167","2295","347","47","7.383","Rect(205.44000244140625, 548.2799682617188, 412.20001220703125, 576.239990234375)","06d186e6623d9d97d55ac5f64a0ad11c240918a9b196e3735b39c80ef7b92074"
"D01448673_tang_ceiling_pattern_p167_i10_x2296_455x80.png","D01448673_tang_ceiling_pattern.pdf","167","2296","455","80","5.6875","Rect(204.60000610351562, 597.0, 411.84002685546875, 633.3599853515625)","3f4042ebeb71c1dc8f65c0c1478c1296658602035c100a7a6a1adf2441dfecbd"
"D01448673_tang_ceiling_pattern_p167_i11_x2297_418x50.png","D01448673_tang_ceiling_pattern.pdf","167","2297","418","50","8.36","Rect(205.44000244140625, 656.1600341796875, 411.7200012207031, 680.8800048828125)","f82794225b3e5ea5c7b5943fe5d4dad17fc6ed40a508e35cb7807ebe432585f7"
"D01448673_tang_ceiling_pattern_p167_i12_x2298_353x49.png","D01448673_tang_ceiling_pattern.pdf","167","2298","353","49","7.2041","Rect(204.60000610351562, 699.1199951171875, 413.0400085449219, 728.1599731445312)","940fe949097960da1ab94c0fdbfa1cc5322ce1011e224cc44141a3f802be474a"
"D01448673_tang_ceiling_pattern_p168_i00_x2301_342x63.png","D01448673_tang_ceiling_pattern.pdf","168","2301","342","63","5.4286","Rect(204.60000610351562, 96.35999298095703, 413.0400085449219, 134.75999450683594)","78545aaae7b386cebce0603136410a0c41dc814ffaa8058632972abd7063b916"
"D01448673_tang_ceiling_pattern_p168_i01_x2302_595x96.png","D01448673_tang_ceiling_pattern.pdf","168","2302","595","96","6.1979","Rect(204.60000610351562, 159.72000122070312, 412.32000732421875, 193.1999969482422)","a468b126210aac53128d0d8c6fed467641eaf1e0199cd91a7bb7f7a2d2ea9a53"
"D01448673_tang_ceiling_pattern_p168_i02_x2303_463x89.png","D01448673_tang_ceiling_pattern.pdf","168","2303","463","89","5.2022","Rect(204.60000610351562, 217.92001342773438, 412.44000244140625, 257.8800048828125)","66f9ad1c4ba9ac98cf7fbcf3c3d17639a85c5983841365358c0c319a737beb34"
"D01448673_tang_ceiling_pattern_p168_i03_x2304_619x67.png","D01448673_tang_ceiling_pattern.pdf","168","2304","619","67","9.2388","Rect(206.8800048828125, 280.08001708984375, 409.44000244140625, 302.0400085449219)","189bf245f20c80065273f5759a884f709af1d706a8e3bba58bd92f56c85cee6a"
"D01448673_tang_ceiling_pattern_p168_i04_x2305_633x55.png","D01448673_tang_ceiling_pattern.pdf","168","2305","633","55","11.5091","Rect(207.60000610351562, 327.5999755859375, 409.9200134277344, 345.239990234375)","ac9159471b1f050d18e09be0587f017306281d82738bd8e3d803759a41ec782d"
"D01448673_tang_ceiling_pattern_p168_i05_x2306_632x65.png","D01448673_tang_ceiling_pattern.pdf","168","2306","632","65","9.7231","Rect(205.44000244140625, 370.55999755859375, 412.20001220703125, 391.91998291015625)","f2234b8cd660aec1dbd70cca3910e814eb2daa69b7e6b7f32faefb17bde3d0a4"
"D01448673_tang_ceiling_pattern_p168_i06_x2307_636x70.png","D01448673_tang_ceiling_pattern.pdf","168","2307","636","70","9.0857","Rect(204.60000610351562, 414.9599914550781, 412.79998779296875, 437.8800048828125)","af1858116d02f745dca6a9a4055814dfc421aa871c2bb27c668432d55d7f5b58"
"D01448673_tang_ceiling_pattern_p168_i07_x2308_633x90.png","D01448673_tang_ceiling_pattern.pdf","168","2308","633","90","7.0333","Rect(204.60000610351562, 457.20001220703125, 411.7200012207031, 486.6000061035156)","7f658ee5150130b82eda4c0dcbc8769f75c0daebd5e76ad4ebdca21e3ddb8169"
"D01448673_tang_ceiling_pattern_p168_i08_x2309_634x97.png","D01448673_tang_ceiling_pattern.pdf","168","2309","634","97","6.5361","Rect(204.60000610351562, 508.79998779296875, 412.08001708984375, 540.5999755859375)","7e0a97d971acafb010b2ed131810887c4c4ed3fd05c40c98f33889683816263c"
"D01448673_tang_ceiling_pattern_p168_i09_x2310_633x169.png","D01448673_tang_ceiling_pattern.pdf","168","2310","633","169","3.7456","Rect(204.60000610351562, 566.760009765625, 411.84002685546875, 622.2000122070312)","c5545ea6a90b14442e10f0a7ed56837f64bac3a26a7aba311e89412a92f0bded"
"D01448673_tang_ceiling_pattern_p168_i10_x2311_634x90.png","D01448673_tang_ceiling_pattern.pdf","168","2311","634","90","7.0444","Rect(204.60000610351562, 640.5599975585938, 412.20001220703125, 669.9600219726562)","37c4d09dd942ae81da43f5a48cc13796237dcf2c7ad84820079054e2ecc2d3b8"
"D01448673_tang_ceiling_pattern_p168_i11_x2312_634x66.png","D01448673_tang_ceiling_pattern.pdf","168","2312","634","66","9.6061","Rect(204.60000610351562, 689.52001953125, 412.20001220703125, 711.1199951171875)","6bf3dac3bc84888a17f6c62eb1f204dc55a9a47615878917f5444c15b949d4bb"
"D01448673_tang_ceiling_pattern_p168_i12_x2313_793x109.png","D01448673_tang_ceiling_pattern.pdf","168","2313","793","109","7.2752","Rect(204.60000610351562, 731.760009765625, 412.08001708984375, 760.3200073242188)","cb02f7b2f3d58770247dfe95ccee2e72b4716c3cfb8b1d2347953c300c464a4f"
"D01448673_tang_ceiling_pattern_p169_i00_x2316_619x64.png","D01448673_tang_ceiling_pattern.pdf","169","2316","619","64","9.6719","Rect(203.8800048828125, 96.5999984741211, 412.55999755859375, 118.19999694824219)","335566c71a563cd751a63c5584967e24f79581cbed0b06abf376b65c41214e9a"
"D01448673_tang_ceiling_pattern_p169_i01_x2317_615x86.png","D01448673_tang_ceiling_pattern.pdf","169","2317","615","86","7.1512","Rect(203.8800048828125, 138.1199951171875, 412.67999267578125, 167.27999877929688)","30f0a69b2022d1cf048bc6925316b3e59c58f7d3709617d6a18fdbb90e843472"
"D01448673_tang_ceiling_pattern_p169_i02_x2318_659x66.png","D01448673_tang_ceiling_pattern.pdf","169","2318","659","66","9.9848","Rect(201.60000610351562, 187.0800018310547, 415.32000732421875, 208.44000244140625)","9cd92ef74e76db0491407cb11bded8dd51c6ca966bda33d8f71c0d6cde9958fe"
"D01448673_tang_ceiling_pattern_p169_i03_x2319_744x93.png","D01448673_tang_ceiling_pattern.pdf","169","2319","744","93","8.0","Rect(205.44000244140625, 230.0399932861328, 412.20001220703125, 255.83999633789062)","d1c254822148c567a8f7eaf47eadd91037f0baef84e93cfb5e70a3bace90ee5f"
"D01448673_tang_ceiling_pattern_p169_i04_x2320_635x112.png","D01448673_tang_ceiling_pattern.pdf","169","2320","635","112","5.6696","Rect(204.60000610351562, 277.9200134277344, 412.44000244140625, 314.6400146484375)","0cc00bc6c0e7bd587a6281a334537678f00c3afa6a02afce7e0a10679d65cc3a"
"D01448673_tang_ceiling_pattern_p169_i05_x2321_765x118.png","D01448673_tang_ceiling_pattern.pdf","169","2321","765","118","6.4831","Rect(203.8800048828125, 341.2799987792969, 413.6400146484375, 373.67999267578125)","6a27a7b5b56b66b6204f8afadbdd47454e974186cbf4a0b4b6ae42a56ba2d477"
"D01448673_tang_ceiling_pattern_p169_i06_x2322_639x77.png","D01448673_tang_ceiling_pattern.pdf","169","2322","639","77","8.2987","Rect(203.8800048828125, 398.2799987792969, 413.0400085449219, 423.6000061035156)","37e43755b957e0563c50b0cfe2d7ff51cd0df724603b66c902a5bd73c1e963fc"
"D01448673_tang_ceiling_pattern_p169_i07_x2323_638x74.png","D01448673_tang_ceiling_pattern.pdf","169","2323","638","74","8.6216","Rect(203.8800048828125, 443.4000244140625, 412.79998779296875, 467.760009765625)","ea55a7b68649361fa8888160f8b2be8087507810da5746ed1e6641178548ae7c"
"D01448673_tang_ceiling_pattern_p190_i03_x2493_211x32.png","D01448673_tang_ceiling_pattern.pdf","190","2493","211","32","6.5938","Rect(205.55999755859375, 284.1600036621094, 423.8399963378906, 317.2799987792969)","6bb2c56b7fb7937b74fb8f6195ae8830c19e7c9db81b5589deb00e576f845828"
"D01448673_tang_ceiling_pattern_p190_i04_x2494_532x99.png","D01448673_tang_ceiling_pattern.pdf","190","2494","532","99","5.3737","Rect(204.83999633789062, 331.9200134277344, 423.9599914550781, 372.7200012207031)","cc9f3463b870d0816b546adcbc194c96c6b11bd58a937fd3e73bd308dd87503d"
"D01448673_tang_ceiling_pattern_p190_i07_x2497_655x115.png","D01448673_tang_ceiling_pattern.pdf","190","2497","655","115","5.6957","Rect(206.27999877929688, 456.1199951171875, 422.6400146484375, 494.1600036621094)","68b2d1110c459259e4836c394b211dac016546799514ecb0bb99ddd3f34d7829"
"D01448673_tang_ceiling_pattern_p190_i08_x2498_539x116.png","D01448673_tang_ceiling_pattern.pdf","190","2498","539","116","4.6466","Rect(204.0, 511.20001220703125, 425.3999938964844, 558.8400268554688)","d642a0045d644b4e6b17f8991b963ac6dfef616aa949bda0e7c259fd5936a143"
"D01448673_tang_ceiling_pattern_p190_i09_x2499_529x100.png","D01448673_tang_ceiling_pattern.pdf","190","2499","529","100","5.29","Rect(204.83999633789062, 573.719970703125, 424.67999267578125, 615.3599853515625)","bf9b6fe798e8940532c0085a4c8ef090469e2a924fe1eb7055c228c4ede5d4bf"
"D01448673_tang_ceiling_pattern_p190_i10_x2500_318x61.png","D01448673_tang_ceiling_pattern.pdf","190","2500","318","61","5.2131","Rect(204.83999633789062, 624.47998046875, 424.20001220703125, 666.5999755859375)","cf0f649e205efdd9b4f067dbcf3453f1de198fedb1bd34a8cfacdf1d938aeba6"
"D01448673_tang_ceiling_pattern_p190_i11_x2501_637x143.png","D01448673_tang_ceiling_pattern.pdf","190","2501","637","143","4.4545","Rect(204.0, 680.280029296875, 424.67999267578125, 729.8400268554688)","2ec72f114a37e425bcb254f9ff04435662b4c505416f0a931f69852ed1615ca5"
"D01448673_tang_ceiling_pattern_p191_i00_x2506_445x74.png","D01448673_tang_ceiling_pattern.pdf","191","2506","445","74","6.0135","Rect(204.0, 92.27999877929688, 424.79998779296875, 129.0)","399624eb0cca52d9f3137e04f775277b0b0b6b0ad44dd8108517726393d5b768"
"D01448673_tang_ceiling_pattern_p191_i01_x2507_624x49.png","D01448673_tang_ceiling_pattern.pdf","191","2507","624","49","12.7347","Rect(204.83999633789062, 145.67999267578125, 424.32000732421875, 162.83999633789062)","cbeeb04e8cef6527775592ad97a1ea94ffdcfe1f09150261379ed9c3423a6697"
"D01448673_tang_ceiling_pattern_p191_i02_x2508_587x87.png","D01448673_tang_ceiling_pattern.pdf","191","2508","587","87","6.7471","Rect(204.0, 181.6800079345703, 424.79998779296875, 214.44000244140625)","b03848b3ff1e5c2778d49c93c30ff1e0b9f2c703565285f685b1cd6bbafd880c"
"D01448673_tang_ceiling_pattern_p191_i03_x2509_507x32.png","D01448673_tang_ceiling_pattern.pdf","191","2509","507","32","15.8438","Rect(205.55999755859375, 228.59999084472656, 423.9599914550781, 242.39999389648438)","03a149a65081412c96eb18e0dbf2f1a56d0a37b6b9b26a918d1e65c05410d12d"
"D01448673_tang_ceiling_pattern_p191_i04_x2510_640x49.png","D01448673_tang_ceiling_pattern.pdf","191","2510","640","49","13.0612","Rect(204.83999633789062, 257.0400085449219, 424.44000244140625, 273.8399963378906)","ae3f8a10fef076abf2e71e9042720c9d111115f9a60b5f63e303f41507512f48"
"D01448673_tang_ceiling_pattern_p191_i05_x2511_382x62.png","D01448673_tang_ceiling_pattern.pdf","191","2511","382","62","6.1613","Rect(205.55999755859375, 291.6000061035156, 424.20001220703125, 327.0)","7635d45ec5cc6e0be0b93332db0c286dd35584e776d322dc28d6dbee9dfc5cdc"
"D01448673_tang_ceiling_pattern_p191_i06_x2512_598x79.png","D01448673_tang_ceiling_pattern.pdf","191","2512","598","79","7.5696","Rect(204.0, 338.1600036621094, 425.3999938964844, 367.44000244140625)","899f3ff2a63af6c9c4a544c03d12a7662b56e69fcca279fb6fa5f5de78a05fc1"
"D01448673_tang_ceiling_pattern_p191_i07_x2513_610x126.png","D01448673_tang_ceiling_pattern.pdf","191","2513","610","126","4.8413","Rect(204.83999633789062, 373.55999755859375, 424.91998291015625, 419.0400085449219)","d6a53b345732caadc97032411759f247518d8c94147e44509256efd36867b697"
"D01448673_tang_ceiling_pattern_p191_i08_x2514_847x105.png","D01448673_tang_ceiling_pattern.pdf","191","2514","847","105","8.0667","Rect(205.55999755859375, 426.1199951171875, 423.9599914550781, 453.239990234375)","c8dc578c804e90a2785a61188aac317dc804901de6bc3ede065bd1744a54125d"
"D01448673_tang_ceiling_pattern_p191_i09_x2515_510x46.png","D01448673_tang_ceiling_pattern.pdf","191","2515","510","46","11.087","Rect(204.83999633789062, 465.4800109863281, 423.8399963378906, 485.1600036621094)","03f3ba4c28c530977a11e5c9d0e7b19ce19b8399f4fd3c4e2be3f6cf6f252988"
"D01448673_tang_ceiling_pattern_p191_i10_x2516_567x64.png","D01448673_tang_ceiling_pattern.pdf","191","2516","567","64","8.8594","Rect(205.55999755859375, 498.8399963378906, 424.44000244140625, 523.5599975585938)","50a1a4a473f02de036391803bf9f71fb1af1055e9674183c39008725c529d665"
"D01448673_tang_ceiling_pattern_p191_i11_x2517_674x71.png","D01448673_tang_ceiling_pattern.pdf","191","2517","674","71","9.493","Rect(204.0, 535.2000122070312, 424.55999755859375, 558.3599853515625)","c0cc6385ca3ab0855aa30858073989f60dd9098270ba4a02acba702de7d4cb03"
"D01448673_tang_ceiling_pattern_p191_i12_x2518_452x66.png","D01448673_tang_ceiling_pattern.pdf","191","2518","452","66","6.8485","Rect(204.83999633789062, 574.2000122070312, 423.9599914550781, 606.239990234375)","93c0c01a2bde16aa218a607151320dcfcf4afe4f09224c2c2204341db8269cf0"
"D01448673_tang_ceiling_pattern_p191_i13_x2519_495x102.png","D01448673_tang_ceiling_pattern.pdf","191","2519","495","102","4.8529","Rect(204.0, 619.56005859375, 426.0, 665.280029296875)","63f10c1aa239950ac95573545bfb5a0175f80f2544cf3bcfcd7b0074c7903fa5"
"D01448673_tang_ceiling_pattern_p191_i14_x2520_762x93.png","D01448673_tang_ceiling_pattern.pdf","191","2520","762","93","8.1935","Rect(204.83999633789062, 673.5599975585938, 424.91998291015625, 700.4400024414062)","ea3507cd101baf920e18ffbc9b9903dbfc95785043a7a81eaddc9d9d408097e9"
"D01448673_tang_ceiling_pattern_p191_i15_x2521_667x87.png","D01448673_tang_ceiling_pattern.pdf","191","2521","667","87","7.6667","Rect(204.83999633789062, 707.6400146484375, 424.79998779296875, 736.3200073242188)","a6aad092effa48ce246e0926a318309583820492f5bba759469072f86eb66546"
"D01448673_tang_ceiling_pattern_p192_i00_x2524_559x68.png","D01448673_tang_ceiling_pattern.pdf","192","2524","559","68","8.2206","Rect(205.55999755859375, 89.76000213623047, 424.55999755859375, 116.4000015258789)","5427611a20c7cbbb9e8526da95b3306dfe8d1477433b4f78d69ee140e3446cd9"
"D01448673_tang_ceiling_pattern_p192_i01_x2525_462x50.png","D01448673_tang_ceiling_pattern.pdf","192","2525","462","50","9.24","Rect(204.0, 126.96000671386719, 424.91998291015625, 150.9600067138672)","adf40b1f2b7a0d1ca1f77a636b4eecf13df5cdd8ee48ca1c2a405b18383b4dfc"
"D01448673_tang_ceiling_pattern_p192_i02_x2526_304x34.png","D01448673_tang_ceiling_pattern.pdf","192","2526","304","34","8.9412","Rect(204.83999633789062, 161.75999450683594, 424.91998291015625, 186.36000061035156)","a02d398e4d5a9efeeff1e81119e7638028b648916f53eb59ed1b126092bbd4a2"
"D01448673_tang_ceiling_pattern_p192_i03_x2527_377x41.png","D01448673_tang_ceiling_pattern.pdf","192","2527","377","41","9.1951","Rect(205.55999755859375, 198.12001037597656, 424.20001220703125, 221.8800048828125)","c946943e0fcb1a5bb798aefcd1605b565de7452d40b801e861916a22eb475e60"
"D01448673_tang_ceiling_pattern_p192_i05_x2529_332x26.png","D01448673_tang_ceiling_pattern.pdf","192","2529","332","26","12.7692","Rect(204.0, 343.55999755859375, 425.8800048828125, 360.9599914550781)","0f1d92e3f259ad4c9ecab684d4e517cdf359faba278d532454ed209f72e03eb8"
"D01448673_tang_ceiling_pattern_p192_i06_x2530_298x25.png","D01448673_tang_ceiling_pattern.pdf","192","2530","298","25","11.92","Rect(205.55999755859375, 378.3600158691406, 423.239990234375, 396.6000061035156)","6e28d3474b6bd2b5f6d87734d3b8a7b5c47ebd6baefe5db5964f0f9a1bfc6e99"
"D01448673_tang_ceiling_pattern_p192_i07_x2531_413x35.png","D01448673_tang_ceiling_pattern.pdf","192","2531","413","35","11.8","Rect(203.27999877929688, 414.0, 426.239990234375, 432.9599914550781)","d8be4dae3603051923283d1fe346463f2aeed5bb20fa240b724e3ebad514db9f"
"D01448673_tang_ceiling_pattern_p192_i08_x2532_674x78.png","D01448673_tang_ceiling_pattern.pdf","192","2532","674","78","8.641","Rect(204.0, 445.79998779296875, 424.55999755859375, 471.3599853515625)","2d003f6d0336a612fccc3924befe66fdbb63c2a47498dd97b20b4f7cead38775"
"D01448673_tang_ceiling_pattern_p192_i09_x2533_503x46.png","D01448673_tang_ceiling_pattern.pdf","192","2533","503","46","10.9348","Rect(204.83999633789062, 484.44000244140625, 424.44000244140625, 504.4800109863281)","d9843602ee331de7c58eb03a98a732c9afdc161c72f4643fcb84ed53b6e54c2e"
"D01448673_tang_ceiling_pattern_p192_i10_x2534_401x47.png","D01448673_tang_ceiling_pattern.pdf","192","2534","401","47","8.5319","Rect(203.27999877929688, 517.0800170898438, 425.2799987792969, 543.1199951171875)","1ca3ab6d695f5e00fbcaa33091bc527a890645eea318cbbe65fc0de1488e10ef"
"D01448673_tang_ceiling_pattern_p192_i11_x2535_524x64.png","D01448673_tang_ceiling_pattern.pdf","192","2535","524","64","8.1875","Rect(204.83999633789062, 552.5999755859375, 424.55999755859375, 579.47998046875)","c388c340d1ed8ab6dc6ae8c392a644cce36b7cbd663df90826c848ffd41894ac"
"D01448673_tang_ceiling_pattern_p192_i12_x2536_342x35.png","D01448673_tang_ceiling_pattern.pdf","192","2536","342","35","9.7714","Rect(205.55999755859375, 590.52001953125, 423.47998046875, 612.8400268554688)","7384e17eb9a829ea152c32045cbafae34a53ab53026367d8313f31150020df0b"
"D01448673_tang_ceiling_pattern_p192_i13_x2537_432x68.png","D01448673_tang_ceiling_pattern.pdf","192","2537","432","68","6.3529","Rect(204.83999633789062, 627.3599853515625, 425.03997802734375, 662.0399780273438)","bf4797dd0b0f6200fb882a44c84d12995ecf02e9de0a1244f3b52fe94bdc8d31"
"D01448673_tang_ceiling_pattern_p192_i14_x2538_302x40.png","D01448673_tang_ceiling_pattern.pdf","192","2538","302","40","7.55","Rect(204.83999633789062, 675.0, 424.44000244140625, 704.0399780273438)","eb8ff36dc06cf1dc63eef9874fb46d73e069464e180f6f85ae24683c606fb297"
"D01448673_tang_ceiling_pattern_p192_i15_x2539_630x123.png","D01448673_tang_ceiling_pattern.pdf","192","2539","630","123","5.122","Rect(204.83999633789062, 712.7999877929688, 424.20001220703125, 755.6400146484375)","c05a495cbb489319f104eb18e391caa4a3e042f35b199a26298dbab00302ae29"
"D01448673_tang_ceiling_pattern_p193_i00_x2542_677x123.png","D01448673_tang_ceiling_pattern.pdf","193","2542","677","123","5.5041","Rect(204.83999633789062, 90.83999633789062, 423.8399963378906, 130.67999267578125)","7e6996a448e0fe4f8ab04966ef1812e7af31206b0e53a818c17eb59ba6d351e0"
"D01448673_tang_ceiling_pattern_p193_i01_x2543_313x57.png","D01448673_tang_ceiling_pattern.pdf","193","2543","313","57","5.4912","Rect(204.0, 142.32000732421875, 424.79998779296875, 182.52000427246094)","3e1359354f69a4ee9831d4f2c45c2aeba179b12a1e7fd2d9ccef03cbfb78f4ed"
"D01448673_tang_ceiling_pattern_p193_i02_x2544_411x47.png","D01448673_tang_ceiling_pattern.pdf","193","2544","411","47","8.7447","Rect(205.55999755859375, 193.44000244140625, 424.55999755859375, 218.52000427246094)","866b6df9ae0539c529025b7689a5690456e5ccf75d3cf2a9eda5a837f7c8a674"
"D01448673_tang_ceiling_pattern_p193_i03_x2545_457x38.png","D01448673_tang_ceiling_pattern.pdf","193","2545","457","38","12.0263","Rect(205.55999755859375, 232.0800018310547, 424.32000732421875, 250.32000732421875)","c4e880841fb37f9fe74efe5405263daccc9fc1b9302735bc10a2f78f0a317381"
"D01448673_tang_ceiling_pattern_p193_i04_x2546_499x55.png","D01448673_tang_ceiling_pattern.pdf","193","2546","499","55","9.0727","Rect(205.55999755859375, 265.44000244140625, 423.47998046875, 289.44000244140625)","8bfa3c96956f02cc0d8de509b4c29e9ecfd341df7c8ac64dc42dd5b27ffd9b8b"
"D01448673_tang_ceiling_pattern_p193_i05_x2547_307x42.png","D01448673_tang_ceiling_pattern.pdf","193","2547","307","42","7.3095","Rect(205.55999755859375, 298.79998779296875, 423.9599914550781, 328.67999267578125)","2ac40b5f0e0e1397bd4d929aee1622ac1e617631f9f876a4193bd72dd31c5e53"
"D01448673_tang_ceiling_pattern_p193_i07_x2549_674x75.png","D01448673_tang_ceiling_pattern.pdf","193","2549","674","75","8.9867","Rect(204.0, 373.0799865722656, 424.67999267578125, 397.67999267578125)","b517576a6475de0009d6cecb86ded9c8f25ab127fbbdabe442bd1b8fa875fa31"
"D01448673_tang_ceiling_pattern_p193_i08_x2550_565x71.png","D01448673_tang_ceiling_pattern.pdf","193","2550","565","71","7.9577","Rect(204.83999633789062, 407.3999938964844, 425.2799987792969, 435.1199951171875)","fa4bfbdf607aaccf61749cffc03dbc2c0e8016326cb3ed021e7e389961675803"
"D01448673_tang_ceiling_pattern_p193_i09_x2551_599x118.png","D01448673_tang_ceiling_pattern.pdf","193","2551","599","118","5.0763","Rect(205.55999755859375, 443.8800048828125, 423.7200012207031, 486.8399963378906)","7dcba48f60a74e555a412c3ac2af45f5f0cde3625644641f4f35509bbc930720"
"D01448673_tang_ceiling_pattern_p193_i10_x2552_416x85.png","D01448673_tang_ceiling_pattern.pdf","193","2552","416","85","4.8941","Rect(206.27999877929688, 495.2400207519531, 423.8399963378906, 539.6400146484375)","347f226737476a326d95e1662802306fd1349ff926505e07fe51d2a7eeb846a2"
"D01448673_tang_ceiling_pattern_p193_i11_x2553_425x41.png","D01448673_tang_ceiling_pattern.pdf","193","2553","425","41","10.3659","Rect(205.55999755859375, 550.7999877929688, 424.44000244140625, 571.9199829101562)","e67fcf48cdd38a50fb943ce3b7e501a9facaed3e42035a5f6ec2014ecbee6bd4"
"D01448673_tang_ceiling_pattern_p193_i12_x2554_465x62.png","D01448673_tang_ceiling_pattern.pdf","193","2554","465","62","7.5","Rect(205.55999755859375, 584.760009765625, 423.239990234375, 613.7999877929688)","82d9183b280de9869ed24de5a5641d0902070a91febd357b5a065711f4ec0ae9"
"D01448673_tang_ceiling_pattern_p193_i13_x2555_423x42.png","D01448673_tang_ceiling_pattern.pdf","193","2555","423","42","10.0714","Rect(205.55999755859375, 626.280029296875, 424.32000732421875, 648.0)","5ec2cba3594f3a32c0ff05ed49ee03c8eceed4739ea0593c01176f840fd7dd0f"
"D01448673_tang_ceiling_pattern_p193_i14_x2556_382x60.png","D01448673_tang_ceiling_pattern.pdf","193","2556","382","60","6.3667","Rect(204.83999633789062, 663.8400268554688, 424.20001220703125, 698.280029296875)","a85565b0d2ea204fe86b40e7316bdf5a2e091cb1b19963dd770b0741c8758e73"
"D01448673_tang_ceiling_pattern_p193_i15_x2557_355x36.png","D01448673_tang_ceiling_pattern.pdf","193","2557","355","36","9.8611","Rect(204.83999633789062, 713.3999633789062, 423.9599914550781, 735.5999755859375)","1fdfde250987b10a3c1eab41624874e15dae7cd3c528f90f87403ba3e19ea184"
"D01448673_tang_ceiling_pattern_p194_i00_x2560_397x51.png","D01448673_tang_ceiling_pattern.pdf","194","2560","397","51","7.7843","Rect(204.83999633789062, 88.80000305175781, 424.32000732421875, 117.0)","d80b8a01eb181ddc3d72dc339f01b5b5d5aef250f77f7d7da1dc4f85561af675"
"D01448673_tang_ceiling_pattern_p194_i01_x2561_410x43.png","D01448673_tang_ceiling_pattern.pdf","194","2561","410","43","9.5349","Rect(204.83999633789062, 126.72000122070312, 425.2799987792969, 149.8800048828125)","bcb55ea6d5a5d346dd3a1d54f48745c96041578012e516c8e6beb9199db9828d"
"D01448673_tang_ceiling_pattern_p194_i02_x2562_306x53.png","D01448673_tang_ceiling_pattern.pdf","194","2562","306","53","5.7736","Rect(204.83999633789062, 162.72000122070312, 424.79998779296875, 200.8800048828125)","4f24b77b9edc7b5ef47f34b7fab439a4126df38e625f4c8a4add931d2a670d3a"
