case_id,matrix_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,error_type,error_message,ordinary_l1_count,selected_l1_only_count,selected_l2_count,branchunit_count,stage3_runtime_seconds,stage4_runtime_seconds,conflict_graph_runtime_seconds,selection_runtime_seconds,render_runtime_seconds,total_runtime_seconds,l1_candidate_count,branchunit_candidate_count,conflict_edge_count,pair_penalty_count,search_node_count,search_node_limit,search_node_limit_reached,case_dir
A187,A,Ours,proto_sw_2_3,swept,simple,1,200000,1,,,6,4,2,6,20.4951688000001,1.7384031000001414,3.432911400002922,0.004226199998811353,0.02437379999901168,25.713979299998755,1476,204,583,1239,356,300000,0,raw_cases/A187
A188,A,Ours,proto_sw_2_3,swept,medium,1,200000,1,,,6,4,2,6,20.670239900002343,1.72587890000068,3.8745875999993586,0.007291699999768753,0.023135400002502138,26.32146019999709,1476,204,402,977,988,300000,0,raw_cases/A188
A189,A,Ours,proto_sw_2_3,swept,rich,1,200000,1,,,6,4,3,6,20.58774600000106,1.6978807000014058,5.122021099999984,0.011624499999015825,0.02625609999813605,27.462955499999225,1476,204,90,1405,4954,300000,0,raw_cases/A189
A190,A,Ours,proto_sw_2_3,expanded,simple,2,200001,1,,,5,4,1,5,20.968309600000794,1.4808626000012737,1.5898305999980948,0.003357599998707883,0.02264899999863701,24.07928809999794,1404,170,5,419,273,300000,0,raw_cases/A190
A191,A,Ours,proto_sw_2_3,expanded,medium,2,200001,1,,,6,5,1,6,21.034080800000083,1.6969113999984984,6.671295800002554,0.00350099999923259,0.027198299998417497,29.44874410000193,1404,204,559,2217,374,300000,0,raw_cases/A191
A192,A,Ours,proto_sw_2_3,expanded,rich,2,200001,1,,,6,5,1,6,21.167128799999773,1.6697013000011793,3.729965700000321,0.003516900000249734,0.025364799999806564,26.6091817000015,1404,204,59,1292,605,300000,0,raw_cases/A192
A193,A,Ours,proto_sw_2_3,compact,simple,2,200001,1,,,5,4,1,5,20.883977600002254,1.5006549999998242,2.1057935999997426,0.0021815000000060536,0.0259756000014022,24.53304449999996,1440,170,0,273,168,300000,0,raw_cases/A193
A194,A,Ours,proto_sw_2_3,compact,medium,2,200001,1,,,6,5,1,6,20.925026099997922,1.7187106999990647,2.8445498999972187,0.0035752999974647537,0.022173999997903593,25.529065900002024,1440,204,0,462,195,300000,0,raw_cases/A194
A195,A,Ours,proto_sw_2_3,compact,rich,2,200001,1,,,6,5,1,6,20.89514970000164,1.7684086000008392,8.261204800000996,0.005627900001854869,0.023206099998787977,30.966059099999256,1440,204,616,2498,468,300000,0,raw_cases/A195
A196,A,Ours,proto_sw_2_3,swept,simple,2,200001,1,,,5,4,1,5,22.272445499998867,1.4857698000014352,2.6285843000005116,0.0023413000017171726,0.026700899998104433,26.429372300000978,1476,170,202,643,257,300000,0,raw_cases/A196
A197,A,Ours,proto_sw_2_3,swept,medium,2,200001,1,,,6,5,1,6,22.07612280000103,1.6987535000007483,8.21118370000113,0.0037107000025571324,0.02850620000026538,32.032294299999194,1476,204,574,2450,261,300000,0,raw_cases/A197
A198,A,Ours,proto_sw_2_3,swept,rich,2,200001,1,,,7,6,1,7,21.9999871,1.9893445999987307,7.908951299999899,0.004715399998531211,0.029230599997390527,31.949651200000517,1476,238,134,2240,356,300000,0,raw_cases/A198
A199,A,Ours,proto_sw_2_3,expanded,simple,3,200002,1,,,5,3,2,5,18.641261400000076,1.529884100000345,3.419258300000365,0.006038899999111891,0.02208990000144695,23.631332299999485,1476,170,184,1285,1329,300000,0,raw_cases/A199
A200,A,Ours,proto_sw_2_3,expanded,medium,3,200002,1,,,6,4,3,6,18.796903000002203,1.6965548000007402,6.848198399999092,0.009273200001189252,0.02881080000224756,27.397485499997856,1476,204,312,2312,3178,300000,0,raw_cases/A200
A201,A,Ours,proto_sw_2_3,expanded,rich,3,200002,1,,,7,4,5,7,18.666779999999562,1.9772286000006716,11.866724799998337,0.19352319999961765,0.0338990999989619,32.75790739999866,1476,238,390,3022,88429,300000,0,raw_cases/A201
A202,A,Ours,proto_sw_2_3,compact,simple,3,200002,1,,,5,3,2,5,18.583124900000257,1.4371546000002127,3.320031999999628,0.0038454000023193657,0.03137580000111484,23.394932399998652,1440,170,3,685,130,300000,0,raw_cases/A202
A203,A,Ours,proto_sw_2_3,compact,medium,3,200002,1,,,6,4,3,6,18.648226599998452,1.8715370000027178,5.336972000000969,0.006011299999954645,0.036203600000590086,25.918703199997253,1440,204,234,1450,1124,300000,0,raw_cases/A203
A204,A,Ours,proto_sw_2_3,compact,rich,3,200002,1,,,7,4,4,7,18.72117050000088,2.1185306000006676,7.465310600000521,0.046793500001513166,0.029050099998130463,28.399524300002668,1440,238,109,1632,24343,300000,0,raw_cases/A204
A205,A,Ours,proto_sw_2_3,swept,simple,3,200002,1,,,5,3,3,5,19.494073899997602,1.524662800002261,6.431240699999762,0.008072900000115624,0.028067199997167336,27.501667799999268,1476,170,463,2679,1124,300000,0,raw_cases/A205
A206,A,Ours,proto_sw_2_3,swept,medium,3,200002,1,,,6,4,3,6,19.27891929999896,1.732445199999347,8.190214600002946,0.004698299999290612,0.04378759999963222,29.268112400000973,1476,204,348,2564,801,300000,0,raw_cases/A206
A207,A,Ours,proto_sw_2_3,swept,rich,3,200002,1,,,6,4,2,6,19.647526200002176,1.769245299998147,8.816461500002333,0.021182199998293072,0.025736300001881318,30.294454000002588,1476,204,616,2834,8618,300000,0,raw_cases/A207
A208,A,Ours,proto_sw_2_3,expanded,simple,4,200003,1,,,5,3,2,5,20.84920979999879,1.483206600001722,0.39044949999879464,0.002664700001332676,0.023272000002179993,22.766469999998662,1440,170,36,224,282,300000,0,raw_cases/A208
A209,A,Ours,proto_sw_2_3,expanded,medium,4,200003,1,,,6,4,2,6,20.47694070000216,1.7407580999970378,4.417513499996858,0.022908099999767728,0.024742199999309378,26.70431660000031,1440,204,39,815,7514,300000,0,raw_cases/A209
A210,A,Ours,proto_sw_2_3,expanded,rich,4,200003,1,,,6,4,2,6,20.530475800002023,1.7421802999997453,6.431468500002666,0.014603300001908792,0.031974500001524575,28.765051700000186,1440,204,923,3114,4657,300000,0,raw_cases/A210
A211,A,Ours,proto_sw_2_3,compact,simple,4,200003,1,,,6,4,2,6,19.978555300000153,1.7055125000006228,5.5595288000004075,0.008194599999114871,0.025515499997709412,27.29478509999899,1476,204,563,1827,3850,300000,0,raw_cases/A211
A212,A,Ours,proto_sw_2_3,compact,medium,4,200003,1,,,6,4,2,6,19.71229179999864,1.7709566999983508,2.46987220000301,0.005091899998660665,0.02609680000023218,23.99715659999856,1476,204,32,1109,617,300000,0,raw_cases/A212
A213,A,Ours,proto_sw_2_3,compact,rich,4,200003,1,,,6,4,2,6,19.419756599996617,1.7705010999998194,6.355077699998219,0.008089799997833325,0.02541190000192728,27.59288899999956,1476,204,223,2249,1486,300000,0,raw_cases/A213
A214,A,Ours,proto_sw_2_3,swept,simple,4,200003,1,,,6,4,2,6,20.042021600002045,1.7777385000008508,3.5024283999991894,0.0031103000001166947,0.03041490000032354,25.36990439999863,1476,204,270,1263,360,300000,0,raw_cases/A214
A215,A,Ours,proto_sw_2_3,swept,medium,4,200003,1,,,6,4,2,6,20.036194899999828,1.7245684999979858,4.808387599998241,0.0050694999990810174,0.02746109999861801,26.614503900000273,1476,204,72,1523,1300,300000,0,raw_cases/A215
A216,A,Ours,proto_sw_2_3,swept,rich,4,200003,1,,,6,4,2,6,19.929642999999487,1.738541200000327,8.488384699998278,0.03032840000014403,0.02423349999662605,30.227119800001674,1476,204,135,2979,9968,300000,0,raw_cases/A216
A217,A,Ours,proto_sw_2_3,expanded,simple,5,200004,1,,,5,3,2,5,21.197394099999656,1.4460657000017818,2.9847346999995352,0.0066996999994444195,0.02144659999976284,25.673485100000107,1476,170,361,680,1240,300000,0,raw_cases/A217
A218,A,Ours,proto_sw_2_3,expanded,medium,5,200004,1,,,6,4,2,6,21.290744699999777,1.7233606000008876,4.850181399997382,0.010957300000882242,0.023417500000505242,27.916559500001313,1476,204,365,1281,2641,300000,0,raw_cases/A218
A219,A,Ours,proto_sw_2_3,expanded,rich,5,200004,1,,,6,4,3,6,21.2075683999974,1.8393864999998186,7.120512999998027,0.02301689999876544,0.0252954999996291,30.2293385999983,1476,204,571,2153,15403,300000,0,raw_cases/A219
A220,A,Ours,proto_sw_2_3,compact,simple,5,200004,1,,,6,4,2,6,19.778903499998705,1.7970558999986679,1.6246400999989419,0.004565999999613268,0.03050950000033481,23.250965900002484,1440,204,126,500,445,300000,0,raw_cases/A220
A221,A,Ours,proto_sw_2_3,compact,medium,5,200004,1,,,6,4,2,6,19.8993346999996,1.7597177999996347,2.1602781000001414,0.004061899999214802,0.024744900001678616,23.862515800003166,1440,204,25,663,459,300000,0,raw_cases/A221
A222,A,Ours,proto_sw_2_3,compact,rich,5,200004,1,,,6,4,2,6,19.83589479999864,1.7357363000010082,2.4760569000027317,0.0027330999982950743,0.03062370000043302,24.096676399996795,1440,204,175,780,329,300000,0,raw_cases/A222
A223,A,Ours,proto_sw_2_3,swept,simple,5,200004,1,,,6,4,2,6,20.47480859999996,1.739674099997501,5.771083299998281,0.003801700000622077,0.028877400000055786,28.031455399999686,1440,204,507,1943,494,300000,0,raw_cases/A223
A224,A,Ours,proto_sw_2_3,swept,medium,5,200004,1,,,6,4,2,6,20.553983500001777,1.7681549999979325,2.4981647999993584,0.0076539000001503155,0.03243250000014086,24.880205400000705,1440,204,63,633,610,300000,0,raw_cases/A224
A225,A,Ours,proto_sw_2_3,swept,rich,5,200004,1,,,6,4,2,6,20.222381999999925,1.7764820999982476,3.3629438999996637,0.01259339999887743,0.02832470000066678,25.421021199999814,1440,204,98,847,7209,300000,0,raw_cases/A225
A226,A,Ours,proto_sw_2_3,expanded,simple,6,200005,1,,,6,4,4,6,19.815566899997066,1.8730705000016314,2.5800108999974327,0.01447800000096322,0.03305569999793079,24.33127009999953,1476,204,90,233,1493,300000,0,raw_cases/A226
A227,A,Ours,proto_sw_2_3,expanded,medium,6,200005,1,,,6,4,2,6,19.93944779999947,1.795392299998639,5.503468300001259,0.007262899998750072,0.028473200000007637,27.288514899999427,1476,204,403,2454,1615,300000,0,raw_cases/A227
A228,A,Ours,proto_sw_2_3,expanded,rich,6,200005,1,,,6,4,2,6,19.954655400000775,1.7459800000033283,6.317113999997673,0.008640200001536869,0.03187239999897429,28.074551199999405,1476,204,179,1708,2127,300000,0,raw_cases/A228
A229,A,Ours,proto_sw_2_3,compact,simple,6,200005,1,,,6,4,2,6,19.188458799999353,1.7372221000005084,3.1162662000024284,0.010087700000440236,0.02428449999933946,24.0900776999988,1440,204,152,738,2809,300000,0,raw_cases/A229
A230,A,Ours,proto_sw_2_3,compact,medium,6,200005,1,,,6,4,3,6,18.99856709999949,1.7565907999996853,3.630572800000664,0.009580599999026163,0.028574899999512127,24.43899270000111,1440,204,312,1294,2446,300000,0,raw_cases/A230
A231,A,Ours,proto_sw_2_3,compact,rich,6,200005,1,,,7,5,2,7,19.10559099999955,2.0524068999984593,4.766826999999466,0.010018799999670591,0.03172950000225683,25.980358599998,1440,238,134,1260,5134,300000,0,raw_cases/A231
A232,A,Ours,proto_sw_2_3,swept,simple,6,200005,1,,,6,4,2,6,19.41716219999944,1.7158529999978782,2.5536056000019016,0.007851899998058798,0.026060600001073908,23.736913499997172,1440,204,53,726,3194,300000,0,raw_cases/A232
A233,A,Ours,proto_sw_2_3,swept,medium,6,200005,1,,,6,4,2,6,19.309910899999522,1.7896914999982982,7.826605599999311,0.004676199998357333,0.026073400000313995,28.97031629999765,1440,204,169,2022,581,300000,0,raw_cases/A233
A234,A,Ours,proto_sw_2_3,swept,rich,6,200005,1,,,6,4,2,6,19.144200999999157,1.7398344000030193,6.041179399999237,0.009705799999210285,0.02826160000040545,26.980428300001222,1440,204,155,1416,3353,300000,0,raw_cases/A234
A235,A,Ours,proto_sw_2_3,expanded,simple,7,200006,1,,,5,4,1,5,18.515702100001363,1.5126454999990528,4.269418900003075,0.00399719999768422,0.02523289999953704,24.34447200000068,1476,170,232,1398,489,300000,0,raw_cases/A235
A236,A,Ours,proto_sw_2_3,expanded,medium,7,200006,1,,,6,5,1,6,18.48720830000093,1.8013284000007843,3.328946599998744,0.008000999998330371,0.028863199997431366,23.671048500000325,1476,204,198,1024,74,300000,0,raw_cases/A236
A237,A,Ours,proto_sw_2_3,expanded,rich,7,200006,1,,,7,6,1,7,18.675936799998453,2.0636419000002206,4.164786800000002,0.003073600000789156,0.03163710000080755,24.95568529999946,1476,238,505,1830,306,300000,0,raw_cases/A237
A238,A,Ours,proto_sw_2_3,compact,simple,7,200006,1,,,6,5,1,6,19.494850600000063,1.7974477000025217,2.2555328000016743,0.002634199998283293,0.02482410000084201,23.588318900001468,1476,204,38,644,205,300000,0,raw_cases/A238
A239,A,Ours,proto_sw_2_3,compact,medium,7,200006,1,,,6,5,1,6,19.523983999999473,1.7137455999982194,5.750919199999771,0.003203100000973791,0.024228399997809902,27.02969099999973,1476,204,469,2217,315,300000,0,raw_cases/A239
A240,A,Ours,proto_sw_2_3,compact,rich,7,200006,1,,,7,6,2,7,19.362256600001274,2.0770941999981005,6.580131300001085,0.00438150000263704,0.02772710000135703,28.065379100000428,1476,238,696,2226,359,300000,0,raw_cases/A240
A241,A,Ours,proto_sw_2_3,swept,simple,7,200006,1,,,5,4,2,5,18.621309699999983,1.4639351999976498,5.559244600000966,0.0061727000029350165,0.025853400002233684,25.69245790000059,1476,170,498,2187,1015,300000,0,raw_cases/A241
A242,A,Ours,proto_sw_2_3,swept,medium,7,200006,1,,,6,5,1,6,18.506100600003265,1.7540530999976909,6.651363200002379,0.005542300001252443,0.026301599998987513,26.95631250000224,1476,204,167,1712,364,300000,0,raw_cases/A242
A243,A,Ours,proto_sw_2_3,swept,rich,7,200006,1,,,6,5,1,6,18.176132199998392,1.823116100000334,6.040145700000721,0.003717800002050353,0.023436200001015095,26.07937419999871,1476,204,422,1586,352,300000,0,raw_cases/A243
A244,A,Ours,proto_sw_2_3,expanded,simple,8,200007,1,,,5,4,1,5,23.692178799999965,1.4001040000002831,3.54187119999915,0.002577800001745345,0.026896600000327453,28.676098300002195,1476,170,120,924,420,300000,0,raw_cases/A244
A245,A,Ours,proto_sw_2_3,expanded,medium,8,200007,1,,,6,5,2,6,23.680211200000485,1.7626501999984612,6.613968100002239,0.008694100000866456,0.03344670000296901,32.11610700000165,1476,204,385,1616,1050,300000,0,raw_cases/A245
A246,A,Ours,proto_sw_2_3,expanded,rich,8,200007,1,,,6,5,1,6,23.813765099999728,1.7407830999982252,9.904737400000158,0.007942000000184635,0.03001350000340608,35.51594850000038,1476,204,665,3363,1840,300000,0,raw_cases/A246
A247,A,Ours,proto_sw_2_3,compact,simple,8,200007,1,,,6,5,1,6,21.869248099999822,1.7126418999978341,6.926248100000521,0.005761699998402037,0.022401400001399452,30.5763025999986,1440,204,304,2410,548,300000,0,raw_cases/A247
A248,A,Ours,proto_sw_2_3,compact,medium,8,200007,1,,,6,5,1,6,21.762704299999314,1.749541599998338,3.9766730000010284,0.004504000000451924,0.024664700002176687,27.531366900002467,1440,204,56,1402,532,300000,0,raw_cases/A248
A249,A,Ours,proto_sw_2_3,compact,rich,8,200007,1,,,6,5,1,6,21.756865999999718,1.8038004000009096,4.6955057999985,0.009928699997544754,0.02320029999827966,28.30892180000228,1440,204,23,1018,403,300000,0,raw_cases/A249
A250,A,Ours,proto_sw_2_3,swept,simple,8,200007,1,,,5,4,2,5,23.821393599999283,1.4831633000030706,5.192162699997425,0.0029304000017873477,0.03508489999876474,30.54754369999864,1440,170,234,1763,230,300000,0,raw_cases/A250
A251,A,Ours,proto_sw_2_3,swept,medium,8,200007,1,,,6,5,1,6,23.80830109999806,1.7291222999992897,10.37034979999953,0.006782499996916158,0.023351199997705407,35.951832799997646,1440,204,255,3854,654,300000,0,raw_cases/A251
A252,A,Ours,proto_sw_2_3,swept,rich,8,200007,1,,,6,5,1,6,23.893824299997505,1.6823402000009082,9.182532799997716,0.005138299999089213,0.02330960000108462,34.80259720000322,1440,204,291,3204,955,300000,0,raw_cases/A252
A253,A,Ours,proto_sw_2_3,expanded,simple,9,200008,1,,,6,5,1,6,20.43787389999852,1.7842839999975695,3.263771399997495,0.006015500002831686,0.024943100001109997,25.530364299997018,1476,204,124,932,537,300000,0,raw_cases/A253
A254,A,Ours,proto_sw_2_3,expanded,medium,9,200008,1,,,6,5,1,6,20.455973600001016,1.7687539999969886,5.690755200001149,0.004650700000638608,0.02273829999830923,27.959479799999826,1476,204,51,1832,212,300000,0,raw_cases/A254
A255,A,Ours,proto_sw_2_3,expanded,rich,9,200008,1,,,7,6,1,7,20.27529080000022,2.0088933000006364,7.949640800001362,0.004642399999283953,0.028205199996591546,30.285982199999125,1476,238,324,2363,528,300000,0,raw_cases/A255
A256,A,Ours,proto_sw_2_3,compact,simple,9,200008,1,,,6,5,1,6,19.710031500002515,1.7593133999980637,6.127150599997549,0.004284300001017982,0.03129070000068168,27.64569549999942,1440,204,448,2085,1041,300000,0,raw_cases/A256
A257,A,Ours,proto_sw_2_3,compact,medium,9,200008,1,,,6,5,1,6,19.55461640000067,1.7100210000025982,6.687163299997337,0.006200300002092263,0.03221710000070743,28.00860179999654,1440,204,450,2430,304,300000,0,raw_cases/A257
A258,A,Ours,proto_sw_2_3,compact,rich,9,200008,1,,,7,6,1,7,19.476554299999407,2.0504881999986537,8.97458810000171,0.004674600000726059,0.02577249999740161,30.548077299998113,1440,238,479,3169,374,300000,0,raw_cases/A258
A259,A,Ours,proto_sw_2_3,swept,simple,9,200008,1,,,5,4,1,5,20.109256100000493,1.5165796000001137,3.9943196999993233,0.004319399999076268,0.023956100001669256,25.663669100002153,1440,170,626,1784,373,300000,0,raw_cases/A259
A260,A,Ours,proto_sw_2_3,swept,medium,9,200008,1,,,6,5,1,6,20.055092000002332,1.8041723999995156,3.46767170000021,0.0027006000018445775,0.03116030000091996,25.37684369999988,1440,204,282,1585,249,300000,0,raw_cases/A260
A261,A,Ours,proto_sw_2_3,swept,rich,9,200008,1,,,6,5,1,6,20.330180500001006,1.7797618999975384,4.842874899997696,0.006368300000758609,0.033118700001068646,27.01046100000167,1440,204,209,1531,726,300000,0,raw_cases/A261
A262,A,Ours,proto_sw_2_3,expanded,simple,10,200009,1,,,6,4,3,6,19.587256399998296,1.8340337999979965,2.5249000000003434,0.005783500000688946,0.02929279999807477,23.999069299999974,1440,204,139,594,503,300000,0,raw_cases/A262
A263,A,Ours,proto_sw_2_3,expanded,medium,10,200009,1,,,6,4,2,6,19.74754120000216,1.7509217000006174,2.1091097999997146,0.004018499999801861,0.031060099998285295,23.656595199998264,1440,204,216,735,583,300000,0,raw_cases/A263
A264,A,Ours,proto_sw_2_3,expanded,rich,10,200009,1,,,6,4,2,6,19.676220500001364,1.7388711999992665,9.109481600000436,0.007449799999449169,0.03210330000001704,30.583041300000332,1440,204,507,3446,1643,300000,0,raw_cases/A264
A265,A,Ours,proto_sw_2_3,compact,simple,10,200009,1,,,6,4,2,6,19.58300330000202,1.8529383999994025,2.374994300000253,0.007610100001329556,0.025081499999942025,23.859916500001418,1476,204,112,651,546,300000,0,raw_cases/A265
A266,A,Ours,proto_sw_2_3,compact,medium,10,200009,1,,,6,4,2,6,19.76801070000147,1.794438299999456,4.510268500001985,0.009133999999903608,0.024905199999921024,26.11960850000105,1476,204,80,1350,2979,300000,0,raw_cases/A266
A267,A,Ours,proto_sw_2_3,compact,rich,10,200009,1,,,6,4,2,6,19.77027100000123,1.889863600001263,7.353939399999945,0.005836500000441447,0.030547400001523783,29.071156800000608,1476,204,246,2417,749,300000,0,raw_cases/A267
A268,A,Ours,proto_sw_2_3,swept,simple,10,200009,1,,,6,4,2,6,19.209090799999103,1.8717157999999472,5.960051499998372,0.0065467999993416015,0.028580600002896972,27.092934799999057,1476,204,364,1566,1756,300000,0,raw_cases/A268
A269,A,Ours,proto_sw_2_3,swept,medium,10,200009,1,,,6,4,2,6,19.19124699999884,1.8489009000004444,7.066159300000436,0.0105321000010008,0.026997100001608487,28.159442899999704,1476,204,517,2453,4328,300000,0,raw_cases/A269
A270,A,Ours,proto_sw_2_3,swept,rich,10,200009,1,,,6,4,2,6,19.42865229999734,1.8195049000023573,1.968619299997954,0.005426100000477163,0.025086499997996725,23.261878699999215,1476,204,0,685,1419,300000,0,raw_cases/A270
A271,A,Ours,proto_sw_3_1,expanded,simple,1,200000,1,,,5,3,2,5,10.345763600002101,1.459812500001135,1.3753735999998753,0.005444499998702668,0.027382799999031704,13.231078500000876,1299,125,0,177,310,300000,0,raw_cases/A271
A272,A,Ours,proto_sw_3_1,expanded,medium,1,200000,1,,,5,3,2,5,10.402004800002032,1.3830511999985902,4.366637700000865,0.0031816999980947003,0.029504300000553485,16.19764739999664,1299,125,0,650,478,300000,0,raw_cases/A272
A273,A,Ours,proto_sw_3_1,expanded,rich,1,200000,1,,,6,4,3,6,10.528435100000934,1.6566029000023264,7.327320500000496,0.005936699999438133,0.027346000002580695,19.56091910000032,1299,150,0,1905,636,300000,0,raw_cases/A273
A274,A,Ours,proto_sw_3_1,compact,simple,1,200000,1,,,6,4,3,6,14.73834160000115,1.725035499999649,5.444669799999247,0.013187000000471016,0.031720999999379274,21.96798149999813,1218,150,663,1188,614,300000,0,raw_cases/A274
A275,A,Ours,proto_sw_3_1,compact,medium,1,200000,1,,,6,4,3,6,14.712229000000661,1.7014467999979388,4.760818599999766,0.004810900001757545,0.03175849999752245,21.24007200000051,1218,150,525,1299,253,300000,0,raw_cases/A275
A276,A,Ours,proto_sw_3_1,compact,rich,1,200000,1,,,6,4,2,6,14.612379099999089,1.7745747999979358,7.525026100000105,0.007843599996704143,0.03408999999737716,23.971438399999897,1218,150,341,2155,1140,300000,0,raw_cases/A276
A277,A,Ours,proto_sw_3_1,swept,simple,1,200000,1,,,5,3,3,5,15.254700699999376,1.4509079999988899,4.203771600001346,0.014857400001346832,0.03198560000237194,20.974003899998934,1254,125,275,1050,6168,300000,0,raw_cases/A277
A278,A,Ours,proto_sw_3_1,swept,medium,1,200000,1,,,6,4,2,6,15.154258600003232,1.7020983999973396,3.6477646000021196,0.004203499996947357,0.032555500001762994,20.554402499998105,1254,150,15,620,1056,300000,0,raw_cases/A278
A279,A,Ours,proto_sw_3_1,swept,rich,1,200000,1,,,6,4,2,6,15.089644599996973,1.6886492999983602,6.184419599998364,0.005532800001674332,0.034421099997416604,23.019869499999913,1254,150,343,1874,203,300000,0,raw_cases/A279
A280,A,Ours,proto_sw_3_1,expanded,simple,2,200001,1,,,5,4,1,5,9.562588000000687,1.4168271999988065,1.0246344000006502,0.002496400000381982,0.02642339999874821,12.051872800002457,1366,125,24,326,132,300000,0,raw_cases/A280
A281,A,Ours,proto_sw_3_1,expanded,medium,2,200001,1,,,6,5,1,6,9.666462899996986,1.670922299999802,4.5194453000003705,0.008655199999338947,0.028819699997256976,15.90758089999872,1366,150,218,1231,208,300000,0,raw_cases/A281
A282,A,Ours,proto_sw_3_1,expanded,rich,2,200001,1,,,6,5,1,6,9.679056799999671,1.757184199999756,3.13913329999923,0.004928999998810468,0.02896840000175871,14.624381300000096,1366,150,34,533,235,300000,0,raw_cases/A282
A283,A,Ours,proto_sw_3_1,compact,simple,2,200001,1,,,6,5,1,6,13.300030399997922,1.7148969000008947,6.381212100000994,0.003770399998757057,0.029466200001479592,21.446372499998688,1260,150,42,820,200,300000,0,raw_cases/A283
A284,A,Ours,proto_sw_3_1,compact,medium,2,200001,1,,,6,5,2,6,13.18098060000193,1.737206599998899,5.088323500000115,0.002668200002517551,0.033174700001836754,20.061079099999915,1260,150,348,1029,219,300000,0,raw_cases/A284
A285,A,Ours,proto_sw_3_1,compact,rich,2,200001,1,,,6,5,1,6,13.118845099997998,1.6820392000008724,4.552511600002617,0.005108999997901265,0.027164499999344116,19.402401699997426,1260,150,288,1324,339,300000,0,raw_cases/A285
A286,A,Ours,proto_sw_3_1,swept,simple,2,200001,1,,,6,5,1,6,14.457159499997942,1.6893438000006427,4.781491399997321,0.002545899998949608,0.024367400001210626,20.97118000000046,1319,150,183,1052,156,300000,0,raw_cases/A286
A287,A,Ours,proto_sw_3_1,swept,medium,2,200001,1,,,6,5,1,6,14.515493200000492,1.7788680999983626,5.840575000001991,0.003188300001056632,0.025783000000956235,22.177112399996986,1319,150,305,1598,174,300000,0,raw_cases/A287
A288,A,Ours,proto_sw_3_1,swept,rich,2,200001,1,,,7,6,1,7,14.44682770000145,1.9958478000007744,6.5874938999986625,0.004669199999625562,0.025280499998189043,23.07391009999992,1319,175,411,1331,1465,300000,0,raw_cases/A288
A289,A,Ours,proto_sw_3_1,expanded,simple,3,200002,1,,,5,3,2,5,8.730520299999625,1.4380739999978687,3.5533059000008507,0.00903929999913089,0.02642530000230181,13.773944099997607,1299,125,83,706,2043,300000,0,raw_cases/A289
A290,A,Ours,proto_sw_3_1,expanded,medium,3,200002,1,,,6,4,2,6,8.410312500000146,1.7157196000007389,2.386158900000737,0.004005800001323223,0.030249499999627005,12.561131499998737,1299,150,336,878,1534,300000,0,raw_cases/A290
A291,A,Ours,proto_sw_3_1,expanded,rich,3,200002,1,,,6,4,2,6,8.656387299997732,1.7114595999992162,2.3833214000005682,0.005224700002145255,0.0327930000021297,12.803165999997873,1299,150,336,878,1534,300000,0,raw_cases/A291
A292,A,Ours,proto_sw_3_1,compact,simple,3,200002,1,,,5,3,3,5,12.290229700000054,1.40009690000079,1.7827393999978085,0.0031669000018155202,0.025892099998600315,15.516763999999966,1256,125,178,644,391,300000,0,raw_cases/A292
A293,A,Ours,proto_sw_3_1,compact,medium,3,200002,1,,,6,4,2,6,12.339458300000842,1.720991199999844,5.348729800000001,0.006433999998989748,0.02758209999956307,19.46105549999993,1256,150,55,979,1087,300000,0,raw_cases/A293
A294,A,Ours,proto_sw_3_1,compact,rich,3,200002,1,,,6,4,3,6,12.301088799998979,1.7171588000019256,5.5650191999993694,0.013920699999289354,0.03698150000127498,19.654327600001125,1256,150,414,1690,8574,300000,0,raw_cases/A294
A295,A,Ours,proto_sw_3_1,swept,simple,3,200002,1,,,6,4,2,6,12.603523300000234,1.6614082000014605,2.884292300001107,0.004332399999839254,0.028754499999195104,17.201498599999468,1284,150,290,662,2021,300000,0,raw_cases/A295
A296,A,Ours,proto_sw_3_1,swept,medium,3,200002,1,,,6,4,3,6,12.632973100000527,1.769251699999586,4.149804299999232,0.0076509999998961575,0.02851820000068983,18.60401980000097,1284,150,140,1077,3740,300000,0,raw_cases/A296
A297,A,Ours,proto_sw_3_1,swept,rich,3,200002,1,,,6,4,2,6,12.763766000000032,1.6897237000011955,4.278106300000218,0.0033634999999776483,0.0301833000012266,18.77841510000144,1284,150,294,1188,1530,300000,0,raw_cases/A297
A298,A,Ours,proto_sw_3_1,expanded,simple,4,200003,1,,,5,3,2,5,9.816549700000905,1.4946464000022388,3.3440900999994483,0.005394900003011571,0.028052199999365257,14.701981099999102,1360,125,20,758,1313,300000,0,raw_cases/A298
A299,A,Ours,proto_sw_3_1,expanded,medium,4,200003,1,,,6,4,2,6,10.007545899999968,1.6929384999966715,5.491760799999611,0.007797300000675023,0.029095300000335556,17.247902499999327,1360,150,286,1002,2467,300000,0,raw_cases/A299
A300,A,Ours,proto_sw_3_1,expanded,rich,4,200003,1,,,6,4,2,6,10.06436389999726,1.7624567999991996,1.5700629999992088,0.0026921000026050024,0.0282839999999851,13.442113000000973,1360,150,413,723,277,300000,0,raw_cases/A300
A301,A,Ours,proto_sw_3_1,compact,simple,4,200003,1,,,5,3,3,5,9.379182100001344,1.3937738999993599,4.845248100002209,0.004638700000214158,0.028630100001464598,15.669803500000853,1366,125,505,790,429,300000,0,raw_cases/A301
