context_id,prototype_id,backbone_variant,replicate,production_seed,backbone_seed,flower_seed,branch_seed,unit_seed,density_level,candidate_pool_count,l1_conflict_edge_count,old_selection_success,h2_selection_success,old_error,h2_error,old_runtime_seconds,h2_runtime_seconds,target_quantile,target_resource_score,old_selected_L1_count,h2_selected_L1_count,old_ordinary_l1_count,h2_ordinary_l1_count,old_total_planning_length,h2_total_planning_length,old_mean_backbone_excursion,h2_mean_backbone_excursion,old_mean_vertical_span,h2_mean_vertical_span,old_composite_resource_score,h2_composite_resource_score,old_structural_score,h2_structural_score,old_root_distribution,h2_root_distribution,old_root_coverage,h2_root_coverage,old_minimum_root_spacing_actual,h2_minimum_root_spacing_actual,old_minimum_lane_clearance,h2_minimum_lane_clearance,old_curve_crossing_count,h2_curve_crossing_count,old_periodic_crossing_count,h2_periodic_crossing_count,old_flower_reserve_intrusion_count,h2_flower_reserve_intrusion_count,old_absolute_density_target_error,h2_absolute_density_target_error,old_render_file,h2_render_file
proto_sw_1_3__swept__r2,proto_sw_1_3,swept,2,100004,1033296627,2761789635,3906224916,1967235406,medium,279,13327,True,True,,,6.766452999996545,6.668140399997355,0.5,0.452407773,5,5,5.0,5.0,0.9616490830000001,0.9616490830000001,0.12379345,0.12379345,0.1261215444,0.1261215444,0.41659506516771005,0.41659506516771005,4.411320362486101,4.411320362486101,"[0.081785922, 0.233301074, 0.718149558, 0.809058649, 0.930270771]","[0.081785922, 0.233301074, 0.718149558, 0.809058649, 0.930270771]",0.848484848,0.848484848,0.07500000000000001,0.07500000000000001,0.12156416555269056,0.12156416555269056,0,0,0,0,0,0,0.03581270783228996,0.03581270783228996,raw_contexts/proto_sw_1_3__swept__r2/old_medium.png,raw_contexts/proto_sw_1_3__swept__r2/h2_medium.png
proto_sw_1_3__swept__r2,proto_sw_1_3,swept,2,100004,1033296627,2761789635,3906224916,1967235406,rich,279,13327,True,True,,,6.76728980000189,6.584322499998962,0.8,0.685334827,6,6,6.0,6.0,1.235631352,1.235631352,0.1551373238333333,0.1551373238333333,0.14749596516666666,0.14749596516666666,0.7684107943617158,0.7684107943617158,4.534209965286767,4.534209965286767,"[0.081785922, 0.202998043, 0.293907134, 0.748452589, 0.86966471, 0.960573801]","[0.081785922, 0.202998043, 0.293907134, 0.748452589, 0.86966471, 0.960573801]",0.875,0.875,0.07500000000000001,0.07500000000000001,0.11670121887879359,0.11670121887879359,0,0,0,0,0,0,0.08307596736171574,0.08307596736171574,raw_contexts/proto_sw_1_3__swept__r2/old_rich.png,raw_contexts/proto_sw_1_3__swept__r2/h2_rich.png
proto_sw_2_3__expanded__r1,proto_sw_2_3,expanded,1,100000,146086172,4157341395,2781254137,4054807205,simple,269,13722,True,True,,,5.184144400001969,5.077081900002668,0.2,0.226429057,5,5,5.0,5.0,0.923766675,0.923766675,0.1388347626,0.1388347626,0.1354691168,0.1354691168,0.20332103933140144,0.20332103933140144,4.454607836417471,4.454607836417471,"[0.134913885, 0.286429037, 0.6500654, 0.801580552, 0.983398734]","[0.134913885, 0.286429037, 0.6500654, 0.801580552, 0.983398734]",0.811429037,0.811429037,0.15151515100000001,0.15151515100000001,0.0770596988536368,0.0770596988536368,0,0,0,0,0,0,0.023108017668598546,0.023108017668598546,raw_contexts/proto_sw_2_3__expanded__r1/old_simple.png,raw_contexts/proto_sw_2_3__expanded__r1/h2_simple.png
proto_sw_2_3__expanded__r1,proto_sw_2_3,expanded,1,100000,146086172,4157341395,2781254137,4054807205,medium,269,13722,True,True,,,5.255111899998155,5.048976099998981,0.5,0.441274896,6,6,6.0,6.0,1.453793434,1.202382492,0.17300793266666667,0.13887523733333332,0.17144923733333337,0.11911226783333333,0.6736529204802434,0.46633120559144986,4.5286880468,4.51348872723,"[0.044004794, 0.134913885, 0.256126006, 0.6500654, 0.771277521, 0.892489643]","[0.074307824, 0.165216915, 0.286429037, 0.6500654, 0.771277521, 0.953095703]",0.781126006,0.811429037,0.09090909100000001,0.090909091,0.0500413487108637,0.03777275044749685,0,0,0,0,0,0,0.23237802448024336,0.025056309591449832,raw_contexts/proto_sw_2_3__expanded__r1/old_medium.png,raw_contexts/proto_sw_2_3__expanded__r1/h2_medium.png
proto_sw_2_3__expanded__r1,proto_sw_2_3,expanded,1,100000,146086172,4157341395,2781254137,4054807205,rich,269,13722,True,True,,,5.18926780000038,5.11994269999559,0.8,0.654499692,7,6,7.0,6.0,1.275433032,1.453793434,0.1515550934285714,0.17300793266666667,0.13834069442857141,0.17144923733333337,0.683871923025757,0.6736529204802434,4.474418540438572,4.5286880468,"[0.074307824, 0.195519946, 0.286429037, 0.6500654, 0.801580552, 0.892489643, 0.983398734]","[0.044004794, 0.134913885, 0.256126006, 0.6500654, 0.771277521, 0.892489643]",0.811429037,0.781126006,0.09090909,0.09090909100000001,0.047445445252579266,0.0500413487108637,0,0,0,0,0,0,0.029372231025756923,0.019153228480243367,raw_contexts/proto_sw_2_3__expanded__r1/old_rich.png,raw_contexts/proto_sw_2_3__expanded__r1/h2_rich.png
proto_sw_2_3__expanded__r2,proto_sw_2_3,expanded,2,100002,597182601,2971350444,1978891010,1570248508,simple,249,11745,True,True,,,4.351830099993094,4.205302599999413,0.2,0.201505174,5,5,5.0,5.0,1.077944829,0.9141074419999999,0.1473667136,0.136463789,0.1606091734,0.1299659604,0.31495288884170236,0.19787963861880917,4.455131487139,4.419639990243313,"[0.079074253, 0.260892435, 0.685134859, 0.80634698, 0.927559102]","[0.079074253, 0.260892435, 0.654831829, 0.80634698, 0.927559102]",0.7858924350000001,0.7858924350000001,0.121212121,0.12121212199999998,0.04625265434536841,0.0566992120725007,0,0,0,0,0,0,0.11344771484170235,0.003625535381190842,raw_contexts/proto_sw_2_3__expanded__r2/old_simple.png,raw_contexts/proto_sw_2_3__expanded__r2/h2_simple.png
proto_sw_2_3__expanded__r2,proto_sw_2_3,expanded,2,100002,597182601,2971350444,1978891010,1570248508,medium,249,11745,True,True,,,4.379469399995287,4.32156109999778,0.5,0.418761482,6,6,6.0,6.0,1.182197886,1.044532018,0.15552734199999999,0.13839826549999998,0.13985147983333332,0.12393523816666667,0.5083550403864893,0.4087254734512824,4.5202684671533335,4.47629825313,"[0.018468192, 0.200286374, 0.291195465, 0.654831829, 0.74574092, 0.897256071]","[0.018468192, 0.139680314, 0.260892435, 0.685134859, 0.77604395, 0.927559102]",0.8161954650000001,0.7858924350000001,0.090909091,0.09090908999999997,0.050212680243589755,0.04725489389062593,0,0,0,0,0,0,0.08959355838648925,0.010036008548717612,raw_contexts/proto_sw_2_3__expanded__r2/old_medium.png,raw_contexts/proto_sw_2_3__expanded__r2/h2_medium.png
proto_sw_2_3__expanded__r2,proto_sw_2_3,expanded,2,100002,597182601,2971350444,1978891010,1570248508,rich,249,11745,True,True,,,4.339545100003306,4.204173099999025,0.8,0.644491713,7,6,7.0,6.0,1.2951642959999998,1.307677645,0.14536235085714283,0.17671806533333334,0.12940307385714284,0.18250784116666666,0.6931707846416112,0.6283326617086533,4.445410448947143,4.477951543768656,"[0.018468192, 0.109377283, 0.200286374, 0.291195465, 0.654831829, 0.74574092, 0.897256071]","[0.048771223, 0.139680314, 0.260892435, 0.715437889, 0.80634698, 0.957862132]",0.8161954650000001,0.7595621109999999,0.09090909099999998,0.09090909099999997,0.050212680243589755,0.05476511192947386,0,0,0,0,0,0,0.04867907164161123,0.01615905129134665,raw_contexts/proto_sw_2_3__expanded__r2/old_rich.png,raw_contexts/proto_sw_2_3__expanded__r2/h2_rich.png
proto_sw_2_3__compact__r1,proto_sw_2_3,compact,1,100004,1033296627,2761789635,3906224916,1967235406,simple,248,10206,True,True,,,5.295984199998202,5.138147999998182,0.2,0.235515535,5,6,5.0,6.0,0.927909242,1.174709104,0.1309860936,0.09961788599999999,0.11992721960000001,0.09808421116666666,0.1464516925015326,0.35356072174529773,4.398673547276001,4.48130389544,"[0.135981691, 0.226890782, 0.317799872, 0.742042297, 0.954163509]","[0.10567866, 0.226890782, 0.317799872, 0.772345327, 0.863254418, 0.954163509]",0.7802998720000001,0.765154673,0.09090908999999997,0.09090908999999997,0.07575478117144714,0.039538795261889505,0,0,0,0,0,0,0.08906384249846741,0.11804518674529774,raw_contexts/proto_sw_2_3__compact__r1/old_simple.png,raw_contexts/proto_sw_2_3__compact__r1/h2_simple.png
proto_sw_2_3__compact__r1,proto_sw_2_3,compact,1,100004,1033296627,2761789635,3906224916,1967235406,medium,248,10206,True,True,,,5.331804399997054,5.218920700004674,0.5,0.449719298,6,6,6.0,6.0,1.185234547,1.185234547,0.14021669250000002,0.14021669250000002,0.14771849816666666,0.14771849816666666,0.4516249972979961,0.4516249972979961,4.49440081881,4.49440081881,"[0.0450726, 0.135981691, 0.226890782, 0.317799872, 0.742042297, 0.832951388]","[0.0450726, 0.135981691, 0.226890782, 0.317799872, 0.742042297, 0.832951388]",0.7802998720000001,0.7802998720000001,0.09090908999999997,0.09090908999999997,0.03181699040810108,0.03181699040810108,0,0,0,0,0,0,0.0019056992979961107,0.0019056992979961107,raw_contexts/proto_sw_2_3__compact__r1/old_medium.png,raw_contexts/proto_sw_2_3__compact__r1/h2_medium.png
proto_sw_2_3__compact__r1,proto_sw_2_3,compact,1,100004,1033296627,2761789635,3906224916,1967235406,rich,248,10206,True,True,,,5.265898800003924,5.228912799997488,0.8,0.673727357,7,7,7.0,7.0,1.3965005860000002,1.3965005860000002,0.145502458,0.145502458,0.15512334185714285,0.15512334185714285,0.7155956787192638,0.7155956787192638,4.45430856669902,4.45430856669902,"[0.0450726, 0.135981691, 0.226890782, 0.317799872, 0.742042297, 0.832951388, 0.923860479]","[0.0450726, 0.135981691, 0.226890782, 0.317799872, 0.742042297, 0.832951388, 0.923860479]",0.7802998720000001,0.7802998720000001,0.09090908999999997,0.09090908999999997,0.03181699040810108,0.03181699040810108,0,0,0,0,0,0,0.0418683217192638,0.0418683217192638,raw_contexts/proto_sw_2_3__compact__r1/old_rich.png,raw_contexts/proto_sw_2_3__compact__r1/h2_rich.png
proto_sw_2_3__compact__r2,proto_sw_2_3,compact,2,100005,3912030780,3903492495,1160715944,77923809,simple,257,10448,True,True,,,5.982101100002183,6.052000199997565,0.2,0.229301182,5,6,5.0,6.0,1.0652517,1.15416266,0.11838789300000001,0.099286298,0.09452790759999999,0.06454638416666666,0.2038480674078722,0.3528355342268588,4.466880398180001,4.5500619855833335,"[0.13823334, 0.320051522, 0.653384856, 0.835203037, 0.986718189]","[0.07762728, 0.198839401, 0.320051522, 0.713990916, 0.895809098, 0.986718189]",0.807551522,0.798509084,0.15151515100000004,0.090909091,0.04211432588354931,0.04435713827570427,0,0,0,0,0,0,0.02545311459212779,0.12353435222685882,raw_contexts/proto_sw_2_3__compact__r2/old_simple.png,raw_contexts/proto_sw_2_3__compact__r2/h2_simple.png
proto_sw_2_3__compact__r2,proto_sw_2_3,compact,2,100005,3912030780,3903492495,1160715944,77923809,medium,257,10448,True,True,,,6.045230199997604,6.074374700001499,0.5,0.460733591,6,6,6.0,6.0,1.293282606,1.293282606,0.12697728733333333,0.12697728733333333,0.14159362150000002,0.14159362150000002,0.5380235280203032,0.5380235280203032,4.585969245843333,4.585969245843333,"[0.017021219, 0.13823334, 0.320051522, 0.713990916, 0.804900007, 0.926112128]","[0.017021219, 0.13823334, 0.320051522, 0.713990916, 0.804900007, 0.926112128]",0.798509084,0.798509084,0.090909091,0.090909091,0.04211432588354931,0.04211432588354931,0,0,0,0,0,0,0.07728993702030318,0.07728993702030318,raw_contexts/proto_sw_2_3__compact__r2/old_medium.png,raw_contexts/proto_sw_2_3__compact__r2/h2_medium.png
proto_sw_2_3__compact__r2,proto_sw_2_3,compact,2,100005,3912030780,3903492495,1160715944,77923809,rich,257,10448,True,True,,,6.05392700000084,6.020910700004606,0.8,0.69632856,7,6,7.0,6.0,1.240169872,1.5126799130000002,0.10578980885714286,0.173459284,0.09495533828571427,0.176320801,0.5872492020610641,0.7672981957362246,4.505471237512057,4.549480093206666,"[0.017021219, 0.13823334, 0.320051522, 0.653384856, 0.744293946, 0.835203037, 0.926112128]","[0.07762728, 0.198839401, 0.320051522, 0.713990916, 0.835203037, 0.986718189]",0.807551522,0.798509084,0.09090909000000003,0.09090909100000004,0.04211432588354931,0.05532138779038486,0,0,0,0,0,0,0.10907935793893586,0.07096963573622461,raw_contexts/proto_sw_2_3__compact__r2/old_rich.png,raw_contexts/proto_sw_2_3__compact__r2/h2_rich.png
proto_sw_2_3__swept__r1,proto_sw_2_3,swept,1,100001,1352492862,115976003,302128940,1466878623,simple,261,11550,True,True,,,5.6538779999973485,5.580935300000419,0.2,0.262818685,5,6,5.0,6.0,0.864839315,1.010534745,0.10432208220000001,0.09081309783333334,0.10410442719999999,0.09205305033333333,0.1069277575702865,0.30851480665004866,4.440680423356,4.512658604866666,"[0.044389694, 0.135298785, 0.286813937, 0.650450301, 0.832268482]","[0.014086664, 0.104995755, 0.286813937, 0.650450301, 0.741359391, 0.832268482]",0.787878788,0.799549699,0.090909091,0.09090909000000003,0.035126294983462744,0.04703466671615942,0,0,0,0,0,0,0.1558909274297135,0.04569612165004866,raw_contexts/proto_sw_2_3__swept__r1/old_simple.png,raw_contexts/proto_sw_2_3__swept__r1/h2_simple.png
proto_sw_2_3__swept__r1,proto_sw_2_3,swept,1,100001,1352492862,115976003,302128940,1466878623,medium,261,11550,True,True,,,5.680980400000408,5.511846399997012,0.5,0.495794982,6,6,6.0,6.0,1.322007102,1.157145544,0.16092463283333333,0.13158476333333333,0.1605432128333333,0.13873126583333334,0.6539717305741954,0.49562331399158416,4.538275649866667,4.53776400659,"[0.014086664, 0.195904846, 0.286813937, 0.650450301, 0.741359391, 0.832268482]","[0.014086664, 0.165601816, 0.256510907, 0.650450301, 0.741359391, 0.892874543]",0.799549699,0.799549699,0.09090909000000003,0.09090909000000003,0.05572212743392002,0.042659287899400794,0,0,0,0,0,0,0.15817674857419545,0.0001716680084158373,raw_contexts/proto_sw_2_3__swept__r1/old_medium.png,raw_contexts/proto_sw_2_3__swept__r1/h2_medium.png
proto_sw_2_3__swept__r1,proto_sw_2_3,swept,1,100001,1352492862,115976003,302128940,1466878623,rich,261,11550,True,True,,,5.720068900001934,5.614905899994483,0.8,0.717745923,7,6,7.0,6.0,1.5539970459999999,1.322007102,0.16413539514285716,0.16092463283333333,0.16066325914285715,0.1605432128333333,0.9412145239375713,0.6539717305741954,4.489706183104286,4.538275649866667,"[0.014086664, 0.104995755, 0.195904846, 0.286813937, 0.650450301, 0.741359391, 0.832268482]","[0.014086664, 0.195904846, 0.286813937, 0.650450301, 0.741359391, 0.832268482]",0.799549699,0.799549699,0.09090909000000003,0.09090909000000003,0.05572212743392002,0.05572212743392002,0,0,0,0,0,0,0.22346860093757137,0.06377419242580451,raw_contexts/proto_sw_2_3__swept__r1/old_rich.png,raw_contexts/proto_sw_2_3__swept__r1/h2_rich.png
proto_sw_2_3__swept__r2,proto_sw_2_3,swept,2,100007,2306796258,3206084945,3756345937,923066240,simple,272,12835,True,True,,,5.935786099995312,5.837050299996918,0.2,0.244830014,5,6,5.0,6.0,0.91707552,1.052664865,0.1318884974,0.10224934766666666,0.1142756546,0.07566347616666667,0.19723554080834507,0.34954973987911997,4.448968749803873,4.50014952146,"[0.08675469, 0.238269842, 0.662512266, 0.814027417, 0.965542569]","[0.026148629, 0.11705772, 0.268572872, 0.662512266, 0.783724387, 0.935239539]",0.7874877339999999,0.7874877339999999,0.12121212099999998,0.09090909,0.04866932228762115,0.03156658263816425,0,0,0,0,0,0,0.04759447319165494,0.10471972587911996,raw_contexts/proto_sw_2_3__swept__r2/old_simple.png,raw_contexts/proto_sw_2_3__swept__r2/h2_simple.png
proto_sw_2_3__swept__r2,proto_sw_2_3,swept,2,100007,2306796258,3206084945,3756345937,923066240,medium,272,12835,True,True,,,6.044564499999979,5.957329999997455,0.5,0.491197154,6,6,6.0,6.0,1.1820292749999999,1.1820292749999999,0.14221750516666667,0.14221750516666667,0.12019856733333334,0.12019856733333334,0.5063890028755812,0.5063890028755812,4.528537745356666,4.528537745356666,"[0.11705772, 0.268572872, 0.662512266, 0.753421357, 0.844330448, 0.965542569]","[0.11705772, 0.268572872, 0.662512266, 0.753421357, 0.844330448, 0.965542569]",0.7874877339999999,0.7874877339999999,0.090909091,0.090909091,0.0727522282086308,0.0727522282086308,0,0,0,0,0,0,0.015191848875581171,0.015191848875581171,raw_contexts/proto_sw_2_3__swept__r2/old_medium.png,raw_contexts/proto_sw_2_3__swept__r2/h2_medium.png
proto_sw_2_3__swept__r2,proto_sw_2_3,swept,2,100007,2306796258,3206084945,3756345937,923066240,rich,272,12835,True,True,,,6.02231899999606,5.813625700000557,0.8,0.706935354,7,6,7.0,6.0,1.243620426,1.3428102819999999,0.1407418357142857,0.17986696416666667,0.13541691657142857,0.18050541083333335,0.6987689402105827,0.6888752605017878,4.463792939052857,4.47175172363,"[0.08675469, 0.177663781, 0.268572872, 0.662512266, 0.783724387, 0.874633478, 0.965542569]","[0.08675469, 0.207966811, 0.662512266, 0.783724387, 0.874633478, 0.965542569]",0.7874877339999999,0.757966811,0.090909091,0.090909091,0.04639332394657169,0.059813978497849724,0,0,0,0,0,0,0.008166413789417293,0.018060093498212137,raw_contexts/proto_sw_2_3__swept__r2/old_rich.png,raw_contexts/proto_sw_2_3__swept__r2/h2_rich.png
proto_sw_3_1__expanded__r1,proto_sw_3_1,expanded,1,100003,1160543302,2849337252,1964058663,3521747513,simple,164,3887,True,True,,,3.2173124000037205,3.2472641999993357,0.2,0.200611986,5,6,5.0,6.0,1.240886693,1.170833698,0.19509606780000002,0.12466171699999999,0.144739473,0.10767908366666668,0.31645928365120657,0.2999373635189666,4.473534849581647,4.49827415388,"[0.071690614, 0.162599705, 0.435326977, 0.617145159, 0.768660311]","[0.011084553, 0.101993644, 0.192902735, 0.435326977, 0.617145159, 0.73835728]",0.818181818,0.81335728,0.09090909100000001,0.090909091,0.1075348811492014,0.04573747340878033,0,0,0,0,0,0,0.11584729765120658,0.09932537751896661,raw_contexts/proto_sw_3_1__expanded__r1/old_simple.png,raw_contexts/proto_sw_3_1__expanded__r1/h2_simple.png
proto_sw_3_1__expanded__r1,proto_sw_3_1,expanded,1,100003,1160543302,2849337252,1964058663,3521747513,medium,164,3887,True,True,,,3.1748623000021325,3.2166283000042313,0.5,0.432559797,6,6,6.0,6.0,1.334686362,1.334686362,0.13881049133333334,0.13881049133333334,0.13704125366666664,0.13704125366666664,0.41457867453805153,0.41457867453805153,4.53162516341,4.53162516341,"[0.011084553, 0.101993644, 0.192902735, 0.435326977, 0.617145159, 0.73835728]","[0.011084553, 0.101993644, 0.192902735, 0.435326977, 0.617145159, 0.73835728]",0.81335728,0.81335728,0.090909091,0.090909091,0.05751461359296858,0.05751461359296858,0,0,0,0,0,0,0.017981122461948496,0.017981122461948496,raw_contexts/proto_sw_3_1__expanded__r1/old_medium.png,raw_contexts/proto_sw_3_1__expanded__r1/h2_medium.png
proto_sw_3_1__expanded__r1,proto_sw_3_1,expanded,1,100003,1160543302,2849337252,1964058663,3521747513,rich,164,3887,True,True,,,3.272708700002113,3.225607600004878,0.8,0.669341582,7,6,7.0,6.0,1.337136241,1.353782601,0.13067519314285714,0.166412166,0.07819292700000001,0.1414750608333333,0.4942743677020543,0.4663323019674032,4.41906593783,4.49446832614,"[0.011084553, 0.101993644, 0.192902735, 0.435326977, 0.586842129, 0.67775122, 0.768660311]","[0.041387583, 0.132296674, 0.223205765, 0.435326977, 0.617145159, 0.73835728]",0.8436603109999999,0.81335728,0.090909091,0.090909091,0.06929012013659773,0.07930020280999264,0,0,0,0,0,0,0.17506721429794575,0.20300928003259683,raw_contexts/proto_sw_3_1__expanded__r1/old_rich.png,raw_contexts/proto_sw_3_1__expanded__r1/h2_rich.png
