case_id,source_group,prototype_id,backbone_variant,density_level,replicate,production_seed,formal_triple_png,formal_triple_svg,formal_single_svg,mechanical_validity,single_review_source_svg,single_review_mode
A204,matrix_A,proto_sw_2_3,compact,rich,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A204/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A204/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A204/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A205,matrix_A,proto_sw_2_3,swept,simple,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A205/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A205/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A205/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A206,matrix_A,proto_sw_2_3,swept,medium,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A206/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A206/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A206/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A207,matrix_A,proto_sw_2_3,swept,rich,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A207/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A207/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A207/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A208,matrix_A,proto_sw_2_3,expanded,simple,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A208/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A208/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A208/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A209,matrix_A,proto_sw_2_3,expanded,medium,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A209/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A209/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A209/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A210,matrix_A,proto_sw_2_3,expanded,rich,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A210/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A210/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A210/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A211,matrix_A,proto_sw_2_3,compact,simple,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A211/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A211/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A211/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A212,matrix_A,proto_sw_2_3,compact,medium,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A212/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A212/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A212/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A213,matrix_A,proto_sw_2_3,compact,rich,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A213/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A213/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A213/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A214,matrix_A,proto_sw_2_3,swept,simple,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A214/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A214/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A214/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A215,matrix_A,proto_sw_2_3,swept,medium,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A215/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A215/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A215/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A216,matrix_A,proto_sw_2_3,swept,rich,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A216/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A216/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A216/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A217,matrix_A,proto_sw_2_3,expanded,simple,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A217/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A217/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A217/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A218,matrix_A,proto_sw_2_3,expanded,medium,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A218/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A218/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A218/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A219,matrix_A,proto_sw_2_3,expanded,rich,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A219/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A219/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A219/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A220,matrix_A,proto_sw_2_3,compact,simple,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A220/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A220/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A220/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A221,matrix_A,proto_sw_2_3,compact,medium,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A221/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A221/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A221/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A222,matrix_A,proto_sw_2_3,compact,rich,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A222/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A222/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A222/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A223,matrix_A,proto_sw_2_3,swept,simple,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A223/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A223/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A223/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A224,matrix_A,proto_sw_2_3,swept,medium,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A224/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A224/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A224/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A225,matrix_A,proto_sw_2_3,swept,rich,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A225/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A225/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A225/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A226,matrix_A,proto_sw_2_3,expanded,simple,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A226/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A226/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A226/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A227,matrix_A,proto_sw_2_3,expanded,medium,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A227/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A227/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A227/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A228,matrix_A,proto_sw_2_3,expanded,rich,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A228/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A228/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A228/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A229,matrix_A,proto_sw_2_3,compact,simple,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A229/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A229/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A229/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A230,matrix_A,proto_sw_2_3,compact,medium,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A230/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A230/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A230/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A231,matrix_A,proto_sw_2_3,compact,rich,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A231/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A231/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A231/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A232,matrix_A,proto_sw_2_3,swept,simple,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A232/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A232/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A232/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A233,matrix_A,proto_sw_2_3,swept,medium,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A233/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A233/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A233/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A234,matrix_A,proto_sw_2_3,swept,rich,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A234/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A234/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A234/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A235,matrix_A,proto_sw_2_3,expanded,simple,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A235/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A235/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A235/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A236,matrix_A,proto_sw_2_3,expanded,medium,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A236/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A236/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A236/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A237,matrix_A,proto_sw_2_3,expanded,rich,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A237/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A237/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A237/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A238,matrix_A,proto_sw_2_3,compact,simple,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A238/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A238/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A238/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A239,matrix_A,proto_sw_2_3,compact,medium,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A239/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A239/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A239/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A240,matrix_A,proto_sw_2_3,compact,rich,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A240/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A240/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A240/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A241,matrix_A,proto_sw_2_3,swept,simple,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A241/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A241/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A241/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A242,matrix_A,proto_sw_2_3,swept,medium,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A242/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A242/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A242/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A243,matrix_A,proto_sw_2_3,swept,rich,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A243/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A243/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A243/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A244,matrix_A,proto_sw_2_3,expanded,simple,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A244/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A244/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A244/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A245,matrix_A,proto_sw_2_3,expanded,medium,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A245/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A245/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A245/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A246,matrix_A,proto_sw_2_3,expanded,rich,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A246/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A246/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A246/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A247,matrix_A,proto_sw_2_3,compact,simple,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A247/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A247/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A247/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A248,matrix_A,proto_sw_2_3,compact,medium,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A248/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A248/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A248/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A249,matrix_A,proto_sw_2_3,compact,rich,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A249/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A249/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A249/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A250,matrix_A,proto_sw_2_3,swept,simple,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A250/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A250/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A250/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A251,matrix_A,proto_sw_2_3,swept,medium,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A251/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A251/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A251/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A252,matrix_A,proto_sw_2_3,swept,rich,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A252/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A252/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A252/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A253,matrix_A,proto_sw_2_3,expanded,simple,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A253/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A253/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A253/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A254,matrix_A,proto_sw_2_3,expanded,medium,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A254/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A254/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A254/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A255,matrix_A,proto_sw_2_3,expanded,rich,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A255/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A255/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A255/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A256,matrix_A,proto_sw_2_3,compact,simple,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A256/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A256/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A256/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A257,matrix_A,proto_sw_2_3,compact,medium,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A257/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A257/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A257/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A258,matrix_A,proto_sw_2_3,compact,rich,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A258/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A258/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A258/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A259,matrix_A,proto_sw_2_3,swept,simple,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A259/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A259/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A259/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A260,matrix_A,proto_sw_2_3,swept,medium,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A260/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A260/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A260/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A261,matrix_A,proto_sw_2_3,swept,rich,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A261/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A261/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A261/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A262,matrix_A,proto_sw_2_3,expanded,simple,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A262/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A262/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A262/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A263,matrix_A,proto_sw_2_3,expanded,medium,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A263/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A263/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A263/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A264,matrix_A,proto_sw_2_3,expanded,rich,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A264/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A264/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A264/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A265,matrix_A,proto_sw_2_3,compact,simple,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A265/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A265/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A265/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A266,matrix_A,proto_sw_2_3,compact,medium,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A266/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A266/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A266/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A267,matrix_A,proto_sw_2_3,compact,rich,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A267/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A267/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A267/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A268,matrix_A,proto_sw_2_3,swept,simple,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A268/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A268/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A268/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A269,matrix_A,proto_sw_2_3,swept,medium,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A269/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A269/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A269/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A270,matrix_A,proto_sw_2_3,swept,rich,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A270/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A270/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A270/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A271,matrix_A,proto_sw_3_1,expanded,simple,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A271/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A271/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A271/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A272,matrix_A,proto_sw_3_1,expanded,medium,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A272/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A272/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A272/formal_triple.svg,central_period_viewport_from_formal_triple_svg
