case_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,l1_generation_success,unit_generation_applicable,unit_generation_success,error_type,error_message,ordinary_l1_count,selected_l2_count,branchunit_count,shared_stage3_plan_id,shared_stage4_inventory_id,shared_conflict_graph_id,method_plan_id,method_selection_id,runtime_seconds,method_dir
C060,LocalGreedy,proto_sw_3_1,expanded,rich,2,100019,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_898415462__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_898415462__global_l1_flow_v3__density_rich__unit_candidates_v2,831f234bbd1318c00e6e3e700676e0840a09a5aa01fafdda4d6af2ad17baed1c,proto_sw_3_1__seed_898415462__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_898415462__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.05001120000088122,raw_cases/C060/methods/LocalGreedy
C060,Ours,proto_sw_3_1,expanded,rich,2,100019,1,1,1,1,,,6,1,6,proto_sw_3_1__seed_898415462__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_898415462__global_l1_flow_v3__density_rich__unit_candidates_v2,831f234bbd1318c00e6e3e700676e0840a09a5aa01fafdda4d6af2ad17baed1c,proto_sw_3_1__seed_898415462__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_898415462__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.04944029999751365,raw_cases/C060/methods/Ours
C061,IndependentCurve,proto_sw_3_1,compact,simple,1,100001,1,1,0,0,,,6,0,6,proto_sw_3_1__seed_302128940__global_l1_flow_v3__density_simple,,,proto_sw_3_1__seed_302128940__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_1__seed_302128940__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.052980799999204464,raw_cases/C061/methods/IndependentCurve
C061,FixedSlot,proto_sw_3_1,compact,simple,1,100001,1,1,1,1,,,6,1,6,proto_sw_3_1__seed_302128940__global_l1_flow_v3__density_simple,,,proto_sw_3_1__seed_302128940__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_1__seed_302128940__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,10.811258500001713,raw_cases/C061/methods/FixedSlot
C061,LocalGreedy,proto_sw_3_1,compact,simple,1,100001,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_302128940__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_302128940__global_l1_flow_v3__density_simple__unit_candidates_v2,54d36bd891b08f74f77c39efe2db646bb2f90fba9337a94abe9d21a6f012d303,proto_sw_3_1__seed_302128940__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_302128940__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.04859579999902053,raw_cases/C061/methods/LocalGreedy
C061,Ours,proto_sw_3_1,compact,simple,1,100001,1,1,1,1,,,6,1,6,proto_sw_3_1__seed_302128940__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_302128940__global_l1_flow_v3__density_simple__unit_candidates_v2,54d36bd891b08f74f77c39efe2db646bb2f90fba9337a94abe9d21a6f012d303,proto_sw_3_1__seed_302128940__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_302128940__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.050974400000995956,raw_cases/C061/methods/Ours
C062,IndependentCurve,proto_sw_3_1,compact,simple,2,100066,1,1,0,0,,,6,0,6,proto_sw_3_1__seed_3724261499__global_l1_flow_v3__density_simple,,,proto_sw_3_1__seed_3724261499__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_1__seed_3724261499__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.0411244999995688,raw_cases/C062/methods/IndependentCurve
C062,FixedSlot,proto_sw_3_1,compact,simple,2,100066,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_3724261499__global_l1_flow_v3__density_simple,,,proto_sw_3_1__seed_3724261499__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_1__seed_3724261499__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,8.526125699998374,raw_cases/C062/methods/FixedSlot
C062,LocalGreedy,proto_sw_3_1,compact,simple,2,100066,1,1,1,1,,,6,4,6,proto_sw_3_1__seed_3724261499__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_3724261499__global_l1_flow_v3__density_simple__unit_candidates_v2,44e11c471fbd29cb594285f158959780dbb73df151c85441f490b8c5ee3a198e,proto_sw_3_1__seed_3724261499__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_3724261499__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.051739700000325684,raw_cases/C062/methods/LocalGreedy
C062,Ours,proto_sw_3_1,compact,simple,2,100066,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_3724261499__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_3724261499__global_l1_flow_v3__density_simple__unit_candidates_v2,44e11c471fbd29cb594285f158959780dbb73df151c85441f490b8c5ee3a198e,proto_sw_3_1__seed_3724261499__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_3724261499__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.05843009999807691,raw_cases/C062/methods/Ours
C063,IndependentCurve,proto_sw_3_1,compact,medium,1,100010,1,1,0,0,,,6,0,6,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium,,,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.0579397000001336,raw_cases/C063/methods/IndependentCurve
C063,FixedSlot,proto_sw_3_1,compact,medium,1,100010,1,1,1,1,,,6,1,6,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium,,,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,13.354198799999722,raw_cases/C063/methods/FixedSlot
C063,LocalGreedy,proto_sw_3_1,compact,medium,1,100010,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__unit_candidates_v2,4bdd10e5f263a1191cb6b63a036d2639e6bacf7920bc802c46928e37d7fdaefa,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.04820340000151191,raw_cases/C063/methods/LocalGreedy
C063,Ours,proto_sw_3_1,compact,medium,1,100010,1,1,1,1,,,6,1,6,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__unit_candidates_v2,4bdd10e5f263a1191cb6b63a036d2639e6bacf7920bc802c46928e37d7fdaefa,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_1989963110__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.051586800000222865,raw_cases/C063/methods/Ours
C064,IndependentCurve,proto_sw_3_1,compact,medium,2,100012,1,1,0,0,,,6,0,6,proto_sw_3_1__seed_608345505__global_l1_flow_v3__density_medium,,,proto_sw_3_1__seed_608345505__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_3_1__seed_608345505__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.04604480000125477,raw_cases/C064/methods/IndependentCurve
C064,FixedSlot,proto_sw_3_1,compact,medium,2,100012,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_608345505__global_l1_flow_v3__density_medium,,,proto_sw_3_1__seed_608345505__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_3_1__seed_608345505__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,10.112350700001116,raw_cases/C064/methods/FixedSlot
C064,LocalGreedy,proto_sw_3_1,compact,medium,2,100012,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_608345505__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_608345505__global_l1_flow_v3__density_medium__unit_candidates_v2,89f1b8487c6168611a0a2f739dde7764893d26c3854819020bb9d7d736798494,proto_sw_3_1__seed_608345505__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_608345505__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.04930339999918942,raw_cases/C064/methods/LocalGreedy
C064,Ours,proto_sw_3_1,compact,medium,2,100012,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_608345505__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_608345505__global_l1_flow_v3__density_medium__unit_candidates_v2,89f1b8487c6168611a0a2f739dde7764893d26c3854819020bb9d7d736798494,proto_sw_3_1__seed_608345505__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_608345505__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.05165349999879254,raw_cases/C064/methods/Ours
C065,IndependentCurve,proto_sw_3_1,compact,rich,1,100004,1,1,0,0,,,6,0,6,proto_sw_3_1__seed_3906224916__global_l1_flow_v3__density_rich,,,proto_sw_3_1__seed_3906224916__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_3_1__seed_3906224916__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.04794889999902807,raw_cases/C065/methods/IndependentCurve
C065,FixedSlot,proto_sw_3_1,compact,rich,1,100004,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_3906224916__global_l1_flow_v3__density_rich,,,proto_sw_3_1__seed_3906224916__global_l1_flow_v3__density_rich__baseline_fixedslot,proto_sw_3_1__seed_3906224916__global_l1_flow_v3__density_rich__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,9.05588699999862,raw_cases/C065/methods/FixedSlot
C065,LocalGreedy,proto_sw_3_1,compact,rich,1,100004,1,1,1,1,,,6,4,6,proto_sw_3_1__seed_3906224916__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_3906224916__global_l1_flow_v3__density_rich__unit_candidates_v2,96b1a33c42a1d88ba042337ae4ff7d761d4dba2dc8737fa5ebf595db1e4a05f3,proto_sw_3_1__seed_3906224916__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_3906224916__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.05827549999958137,raw_cases/C065/methods/LocalGreedy
C065,Ours,proto_sw_3_1,compact,rich,1,100004,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_3906224916__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_3906224916__global_l1_flow_v3__density_rich__unit_candidates_v2,96b1a33c42a1d88ba042337ae4ff7d761d4dba2dc8737fa5ebf595db1e4a05f3,proto_sw_3_1__seed_3906224916__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_3906224916__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.058182400000077905,raw_cases/C065/methods/Ours
C066,IndependentCurve,proto_sw_3_1,compact,rich,2,100015,1,1,0,0,,,6,0,6,proto_sw_3_1__seed_1105195513__global_l1_flow_v3__density_rich,,,proto_sw_3_1__seed_1105195513__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_3_1__seed_1105195513__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.04043200000160141,raw_cases/C066/methods/IndependentCurve
C066,FixedSlot,proto_sw_3_1,compact,rich,2,100015,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_1105195513__global_l1_flow_v3__density_rich,,,proto_sw_3_1__seed_1105195513__global_l1_flow_v3__density_rich__baseline_fixedslot,proto_sw_3_1__seed_1105195513__global_l1_flow_v3__density_rich__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,14.474601499998244,raw_cases/C066/methods/FixedSlot
C066,LocalGreedy,proto_sw_3_1,compact,rich,2,100015,1,1,1,1,,,6,3,6,proto_sw_3_1__seed_1105195513__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_1105195513__global_l1_flow_v3__density_rich__unit_candidates_v2,1581b013aca365da6efe2f3947bd8758af954dc44efc9c85f285d1a324b4679b,proto_sw_3_1__seed_1105195513__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_1105195513__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.053161799998633796,raw_cases/C066/methods/LocalGreedy
C066,Ours,proto_sw_3_1,compact,rich,2,100015,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_1105195513__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_1105195513__global_l1_flow_v3__density_rich__unit_candidates_v2,1581b013aca365da6efe2f3947bd8758af954dc44efc9c85f285d1a324b4679b,proto_sw_3_1__seed_1105195513__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_1105195513__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.05144529999961378,raw_cases/C066/methods/Ours
C067,IndependentCurve,proto_sw_3_1,swept,simple,1,100021,1,1,0,0,,,6,0,6,proto_sw_3_1__seed_686836685__global_l1_flow_v3__density_simple,,,proto_sw_3_1__seed_686836685__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_1__seed_686836685__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.042508800001087366,raw_cases/C067/methods/IndependentCurve
C067,FixedSlot,proto_sw_3_1,swept,simple,1,100021,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_686836685__global_l1_flow_v3__density_simple,,,proto_sw_3_1__seed_686836685__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_1__seed_686836685__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,10.080673200001911,raw_cases/C067/methods/FixedSlot
C067,LocalGreedy,proto_sw_3_1,swept,simple,1,100021,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_686836685__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_686836685__global_l1_flow_v3__density_simple__unit_candidates_v2,e92fea577b4c57723cddc0c5b924380da29fd14d1fa254fcc0a4db006e371e07,proto_sw_3_1__seed_686836685__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_686836685__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.046387200000026496,raw_cases/C067/methods/LocalGreedy
C067,Ours,proto_sw_3_1,swept,simple,1,100021,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_686836685__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_686836685__global_l1_flow_v3__density_simple__unit_candidates_v2,e92fea577b4c57723cddc0c5b924380da29fd14d1fa254fcc0a4db006e371e07,proto_sw_3_1__seed_686836685__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_686836685__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.052711800002725795,raw_cases/C067/methods/Ours
C068,IndependentCurve,proto_sw_3_1,swept,simple,2,100032,1,1,0,0,,,6,0,6,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple,,,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.05189729999983683,raw_cases/C068/methods/IndependentCurve
C068,FixedSlot,proto_sw_3_1,swept,simple,2,100032,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple,,,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,9.704587600001105,raw_cases/C068/methods/FixedSlot
C068,LocalGreedy,proto_sw_3_1,swept,simple,2,100032,1,1,1,1,,,6,4,6,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__unit_candidates_v2,f9d5136fa956b8a1de5bd3f8bbc90af92f63e06e2efc3518418abfa8b69b622b,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.05362249999961932,raw_cases/C068/methods/LocalGreedy
C068,Ours,proto_sw_3_1,swept,simple,2,100032,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__unit_candidates_v2,f9d5136fa956b8a1de5bd3f8bbc90af92f63e06e2efc3518418abfa8b69b622b,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.055341999999654945,raw_cases/C068/methods/Ours
C069,IndependentCurve,proto_sw_3_1,swept,medium,1,100008,1,1,0,0,,,5,0,5,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium,,,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.04579590000139433,raw_cases/C069/methods/IndependentCurve
C069,FixedSlot,proto_sw_3_1,swept,medium,1,100008,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.15989039999840315,
C069,LocalGreedy,proto_sw_3_1,swept,medium,1,100008,1,1,1,1,,,5,3,5,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2,e26ccf1194830f1a0d71885a8f86967f0f7a096d0f93ce0d12d39519dc978eb6,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.047137599998677615,raw_cases/C069/methods/LocalGreedy
C069,Ours,proto_sw_3_1,swept,medium,1,100008,1,1,1,1,,,5,2,5,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2,e26ccf1194830f1a0d71885a8f86967f0f7a096d0f93ce0d12d39519dc978eb6,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.050362999998469604,raw_cases/C069/methods/Ours
C070,IndependentCurve,proto_sw_3_1,swept,medium,2,100014,1,1,0,0,,,6,0,6,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium,,,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.05505819999962114,raw_cases/C070/methods/IndependentCurve
C070,FixedSlot,proto_sw_3_1,swept,medium,2,100014,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium,,,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,13.947852400000556,raw_cases/C070/methods/FixedSlot
C070,LocalGreedy,proto_sw_3_1,swept,medium,2,100014,1,1,1,1,,,6,4,6,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2,f98357e1354d34c81706406f61ef22a90f82c6ae225b5256141bc49af22b9df0,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.06043540000246139,raw_cases/C070/methods/LocalGreedy
C070,Ours,proto_sw_3_1,swept,medium,2,100014,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2,f98357e1354d34c81706406f61ef22a90f82c6ae225b5256141bc49af22b9df0,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.06013600000005681,raw_cases/C070/methods/Ours
C071,IndependentCurve,proto_sw_3_1,swept,rich,1,100000,1,1,0,0,,,7,0,7,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich,,,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.058090100003028056,raw_cases/C071/methods/IndependentCurve
C071,FixedSlot,proto_sw_3_1,swept,rich,1,100000,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,3.8720661999977892,
C071,LocalGreedy,proto_sw_3_1,swept,rich,1,100000,1,1,1,1,,,7,4,7,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich__unit_candidates_v2,ba9e8963a240a79e61b329e995304d557e67b08e31260ab1e119114a92b798e8,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.047686400001111906,raw_cases/C071/methods/LocalGreedy
C071,Ours,proto_sw_3_1,swept,rich,1,100000,1,1,1,1,,,7,4,7,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich__unit_candidates_v2,ba9e8963a240a79e61b329e995304d557e67b08e31260ab1e119114a92b798e8,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.150310899996839,raw_cases/C071/methods/Ours
C072,IndependentCurve,proto_sw_3_1,swept,rich,2,100002,1,1,0,0,,,7,0,7,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich,,,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.0435341000011249,raw_cases/C072/methods/IndependentCurve
C072,FixedSlot,proto_sw_3_1,swept,rich,2,100002,1,1,1,1,,,7,2,7,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich,,,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__baseline_fixedslot,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,16.641946200001257,raw_cases/C072/methods/FixedSlot
C072,LocalGreedy,proto_sw_3_1,swept,rich,2,100002,1,1,1,1,,,7,4,7,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2,31d339eda7cb0e2199eb473f5ab5bd301b6b1bdff7434223ed2da47fc7880fac,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.05828049999763607,raw_cases/C072/methods/LocalGreedy
C072,Ours,proto_sw_3_1,swept,rich,2,100002,1,1,1,1,,,7,2,7,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2,31d339eda7cb0e2199eb473f5ab5bd301b6b1bdff7434223ed2da47fc7880fac,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.06129970000256435,raw_cases/C072/methods/Ours
C073,IndependentCurve,proto_sw_3_2,expanded,simple,1,100004,1,1,0,0,,,5,0,5,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.05095100000107777,raw_cases/C073/methods/IndependentCurve
C073,FixedSlot,proto_sw_3_2,expanded,simple,1,100004,1,1,1,1,,,5,3,5,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,4.042907000002742,raw_cases/C073/methods/FixedSlot
C073,LocalGreedy,proto_sw_3_2,expanded,simple,1,100004,1,1,1,1,,,5,3,5,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__unit_candidates_v2,5909ae1cde16ffceef1e3653741e895c262cb0bde947b19989dd7bbc468b1eec,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.05290859999877284,raw_cases/C073/methods/LocalGreedy
C073,Ours,proto_sw_3_2,expanded,simple,1,100004,1,1,1,1,,,5,2,5,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__unit_candidates_v2,5909ae1cde16ffceef1e3653741e895c262cb0bde947b19989dd7bbc468b1eec,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.053186299999651965,raw_cases/C073/methods/Ours
C074,IndependentCurve,proto_sw_3_2,expanded,simple,2,100036,1,1,0,0,,,5,0,5,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.044616200000746176,raw_cases/C074/methods/IndependentCurve
C074,FixedSlot,proto_sw_3_2,expanded,simple,2,100036,1,1,1,1,,,5,2,5,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,4.182427499999903,raw_cases/C074/methods/FixedSlot
